"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"51","42931977","蘇奧有限公司","臺南市東區德光里崇明路187巷25號5樓之1","鍾毓惠","250000","1080219"
"52","42931982","圓滿生活事業有限公司","臺南市北區文賢路242巷9弄26號1樓","石罡宇","200000","1080218"
"53","42931998","畯睿科技有限公司","臺南市永康區大灣三街133巷1弄18號1樓","趙怡恆","1000000","1080219"
"54","42932005","長鴻能源科技有限公司","臺南市安南區安中路1段32之1號2樓","吳柏璋","1500000","1080219"
"55","42932011","駿源精密有限公司","臺南市永康區塩洲里國聖街213號","呂有信","1000000","1080219"
"56","42932027","鴻喜創意活動行銷有限公司","臺南市中西區天后里西門路二段284號1樓","侯美惠","1000000","1080219"
"57","42932032","聯鑫國際貿易有限公司","臺南市永康區復華里國華街102巷90號3樓之3","黄婉玲","250000","1080219"
"58","42932048","晟益投資有限公司","臺南市東區中華東路三段385號12樓之1","黃明和","5000000","1080219"
"59","42932053","晟崴克科技有限公司","臺南市關廟區花園里中正路567巷5號1樓","陳展盛","1000000","1080219"
"60","42932069","海寶投資有限公司","臺南市東區中華東路三段399巷21弄18號2樓之1","黃明煌","5000000","1080220"
"61","42932075","盛普國際股份有限公司","臺南市南區大成里興昌路1號8樓","宋梓亨","20000000","1080219"
"62","42932080","則宥建設有限公司","臺南市北區成德里育德一街6號1樓","黃國豐","12000000","1080220"
"63","42932096","文玄羿機電有限公司","臺南市永康區塩行里中正路712號1樓","劉軒廷","200000","1080219"
"64","42932103","富鎂投資顧問有限公司","臺南市中西區西賢里民權路四段570號2樓","黃千毓","8000000","1080220"
"65","42932119","鼎寓開發企業有限公司","臺南市東區崇明里大同路二段601號7樓之1","廖淑芬","10000000","1080221"
"66","42932125","柏齡國際企業有限公司","臺南市安南區安生街49巷6號1樓","湯梅齡","1000000","1080221"
"67","42932130","佳禾環保科技有限公司","臺南市永康區龍潭里自強路766號2樓","白俊賢","100000","1080220"
"68","42932146","鶴泰實業有限公司","臺南市永康區永明里永平街７６７號","羅泰麟","5000000","1080221"
"69","42932151","文元管理顧問有限公司","臺南市安南區佃西里海佃路四段388巷67弄21之3號2樓","楊琍閔","100000","1080221"
"70","42932167","欣堤采生化科技有限公司","臺南市東區中華東路二段185巷32號5樓之3","謝依靜","6000000","1080220"
"71","42932173","景昕企業有限公司","臺南市新營區民榮里復興路139之1號2樓","胡喻涵","500000","1080222"
"72","42932188","穎達開發工程顧問有限公司","臺南市北區開元路485巷41弄6號13樓之5","賴瑩穎","2000000","1080221"
"73","42932194","宇隆塑膠有限公司","臺南市安南區佃東里公學路四段78號1樓","王盈惠","500000","1080221"
"74","42932201","弘翔機器科技工業股份有限公司","臺南市安南區安和里安和路一段56號1樓","謝宜袀","1000000","1080221"
"75","42932217","群毓科技有限公司","臺南市東區裕聖里裕孝路318號1樓","金春妤","200000","1080221"
"76","42932223","豪毅機電有限公司","臺南市安南區國安里國安街210巷4號1樓","林柏豪","200600","1080221"
"77","42932238","驖鍀企業股份有限公司","臺南市善化區小新營320之42號1樓","林永壽","10000000","1080223"
"78","42932259","立大生物科技股份有限公司","臺南市官田區二鎮里工業路3號1樓","吳昭明","30000000","1080221"
"79","42932265","普利斯家居設計有限公司","臺南市北區大和里大港街112號1樓","丁乙津","400000","1080223"
"80","42932271","皇殿國際餐飲股份有限公司","臺南市安南區南里安昌街219巷20號1樓","王杉源","5000000","1080222"
"81","42932286","緯承資通科技有限公司","臺南市永康區安康里中華路727巷82號","李葦航","500000","1080222"
"82","42932292","長短樹設計有限公司","臺南市後壁區長短樹里長短樹71號2樓","俞思安","200000","1080222"
"83","42932309","匡騰國際有限公司","臺南市安平區建平里建平十街３７號三樓之２","陳耑瑞","1000000","1080221"
"84","42932315","奕聚豐有限公司","臺南市安定區許中營75之33號1樓","林廣哲","1000000","1080222"
"85","42932321","品鉌有限公司","臺南市中西區西賢里西賢五街65巷60號1樓","郭信賢","70000","1080222"
"86","42932336","大永企業有限公司","臺南市新化區協興里忠孝路160之2號1樓","孫武雄","2000000","1080222"
"87","42932342","誠彬工程有限公司","臺南市南區開南里新建路39巷1號6樓之2","赫楨楨","300000","1080222"
"88","42932357","谷鋒智能科技有限公司","臺南市安平區建平里12鄰建平路713號三樓","楊菁菁","1000000","1080222"
"89","42932363","勝葉電子有限公司","臺南市永康區六合里中華路425號5樓之2","林姸妡","350000","1080222"
"90","42932379","活星貴金屬有限公司","臺南市東區南聖里裕農路726巷9弄7號","余政龍","100000","1080222"
"91","42932384","向晟企業有限公司","臺南市安平區建平里建平九街60巷31弄49號2樓","李雅萍","2000000","1080222"
"92","42932390","深海龍有限公司","臺南市北區大和里大興街76巷3號","高坤龍","1000000","1080222"
"93","42932407","世基研發興業有限公司","臺南市安南區城西里城西街三段448號1樓","郭冠廷","2000000","1080222"
"94","42932413","巨凡建設有限公司","臺南市安南區溪心里智安四街１０５巷８號一樓","林姵如","2000000","1080222"
"95","42932429","慈信顧問有限公司","臺南市永康區五王里成功路31號1樓","蕭文安","500000","1080223"
"96","42932434","合巧有限公司","臺南市東區崇明里崇明路996號1樓","趙大維","500000","1080223"
"97","42932455","玉豐堂實業股份有限公司","臺南市東區崇明里大同路二段785號1樓","呂明諺","10000000","1080223"
"98","42932461","立洋模具有限公司","臺南市永康區塩行里中正路393-1號","林福立","800000","1080225"
"99","42932477","光源綠能有限公司","臺南市佳里區安西里忠孝路162巷65號1樓","林玫吟","200000","1080225"
"100","42932482","大竤科技有限公司","臺南市善化區田寮里六分寮62號之8一樓","馬家承","1000000","1080225"
"101","42932498","冠均家電有限公司","臺南市北區文成里文賢路242巷26之1號1樓","陳玟均","500000","1080225"
"102","42932504","台灣傳承國際工業股份有限公司","臺南市中西區西賢街一一一號一樓","陳美玲","6000000","1080225"
"103","42932510","界橋科技建材有限公司","臺南市安南區安通路四段47巷9弄2號3樓","楊秀鳳","1500000","1080225"
"104","42932526","兆樂有限公司","臺南市安平區平通里建平八街551號20樓之11","宋育豪","1000000","1080225"
"105","42932547","鎧墨企業有限公司","臺南市南區建南里永成路二段８２７巷２５弄２７號２樓","江奕緯","6000000","1080225"
"106","42932568","靖禾建設有限公司","臺南市安平區國平里建平三街216巷10號1樓","王廸行","5000000","1080225"
"107","42932574","興勝吉精密有限公司","臺南市安南區安富里安富街251巷56弄17號1樓","黃迪男","1000000","1080225"
"108","42932589","全人國際文教股份有限公司","臺南市中西區民生路二段200號1樓","吳道昌","100000","1080225"
"109","42932595","嘉鑫建設開發股份有限公司","臺南市學甲區新榮里東竹圍31之1號","謝嘉益","28000000","1080226"
"110","42932602","搞藝國際顧問有限公司","臺南市柳營區東昇里東昇八街10號1樓","邱舶淳","1000000","1080227"
"111","42932618","花花世界鍋物有限公司","臺南市東區莊敬里莊敬路118號1樓","徐誓濱","200000","1080226"
"112","42932624","澄交生物科技股份有限公司","臺南市安定區六塊寮33之5號1樓","陳志銘","2000000","1080226"
"113","42932639","耕富工程有限公司","臺南市永康區中正路１２７巷２４弄２號一樓","郭佳蓉","100000","1080226"
"114","42932645","阮發企業有限公司","臺南市安南區東和里長和路一段217巷65號","李怡慧","500000","1080226"
"115","42932650","仟暻設計工程有限公司","臺南市關廟區埤頭里保東路288巷77號4樓","李炳毅","2800000","1080227"
"116","42932672","百力洋室內裝修工程有限公司","臺南市中西區西賢里西賢五街32號2樓","莊詠晴","2500000","1080227"
"117","42932687","唯博有限公司","臺南市安南區安和路三段190巷71弄45號","陳靜怡","1000000","1080227"
"118","42932693","美福室內裝修有限公司","臺南市中西區中成路18號11樓之14","黃崇斌","1000000","1080226"
"119","42932700","倫堂有限公司","臺南市中西區安海里金華路三段230號3樓之1","張耿堂","500000","1080226"
"120","42932716","探實系統股份有限公司","臺南市永康區中華里小東路689之30號","蘇培森","2000000","1080227"
"121","42932764","三一國際文化顧問有限公司","臺南市安平區育平里育平路68號11樓之5","林秉賢","6000000","1080227"
"122","50911051","月桂餐飲有限公司","桃園市中壢區中華路一段294號(1樓)","廖余儒","1000000","1080201"
"123","50911469","快立企管顧問有限公司","桃園市大溪區仁善里5鄰仁忠街71巷66號(1樓)","廖信雄","500000","1080131"
"124","50911475","興翰霖國際有限公司","桃園市中壢區後寮里後興路一段18鄰90巷9號8樓","李興悌","1000000","1080201"
"125","50911480","貳零柒伍亞特蘭堤斯全國飲料有限公司","桃園市八德區大華里介壽路二段361巷73號（1樓）","莊順裕","300000","1080201"
"126","50911496","峰馳汽車有限公司","桃園市蘆竹區中福里文中路一段99號","李卿成","16000000","1080212"
"127","50911502","日聖開發有限公司","桃園市八德區大和里銀和街27巷2弄2號6樓之2","陳美華","1000000","1080201"
"128","50911518","盈倍科技股份有限公司","桃園市龜山區龍壽里龍校街121巷4弄20號","黃致端","1000000","1080211"
"129","50911524","玩童親子音樂餐廳有限公司","桃園市中壢區中央東路112號（2樓）","范揚烜","1000000","1080201"
"130","50911539","神創意國際影像有限公司","桃園市八德區白鷺里合興一街28號","梁文杰","500000","1080201"
"131","50911545","陞竑有限公司","桃園市中壢區榮安一街433號12樓","廖子陞","500000","1080201"
"132","50911550","新濠餐飲有限公司","桃園市中壢區龍東里龍文三街27號（1樓）","廖婉甯","3200000","1080201"
"133","50911566","興宇有限公司","桃園市楊梅區上湖里上湖一路396號（3樓）","陳明偉","300000","1080201"
"134","50911572","常旭企業有限公司","桃園市龜山區萬壽路一段242號","林銘華","30000","1080211"
"135","50911587","榮謙新創國際股份有限公司","桃園市中壢區中山路140號5樓","田倩宜","200000","1080211"
"136","50911593","得順貿易有限公司","桃園市中壢區中央里裕民街26之1號11樓","連才慶","1000000","1080211"
"137","50911600","滾食國際有限公司","桃園市桃園區忠義里民富二街68號3樓","陳慧珍","1000000","1080211"
"138","50911616","真好味團膳股份有限公司","桃園市桃園區南門里大同路209巷4之2號","何梅娟","2000000","1080211"
"139","50911622","鑫鎮企業有限公司","桃園市八德區廣福路879巷173號(2樓)","劉鎮逵","300000","1080211"
"140","50911637","众像影映有限公司","桃園市中壢區明德路60號(5樓)","江莉方","300000","1080211"
"141","50911643","良果生技有限公司","桃園市中壢區西園路111之5號2樓","沈雅真","1500000","1080212"
"142","50911658","宸佳有限公司","桃園市中壢區長樂街84巷23號4樓","江玟靜","2000000","1080215"
"143","50911664","光翼工業有限公司","桃園市中壢區仁祥里晉元路224號（1樓）","黃淑君","200000","1080212"
"144","50911670","辰龍有限公司","桃園市平鎮區平興里興華街101巷22弄7號3樓","阮竹玲","400000","1080212"
"145","50911685","揚安國際有限公司","桃園市蘆竹區蘆興里南竹路二段315巷34弄2號","廖莉玲","1000000","1080212"
"146","50911691","永毅投資有限公司","桃園市八德區豐田三路95號5樓","林江月娥","100000","1080213"
"147","50911708","東坡有限公司","桃園市中壢區中正路二段332號","謝育材","500000","1080213"
"148","50911714","掄元國際貿易有限公司","桃園市龜山區民生北路一段292巷1號","阮詠琦","500000","1080213"
"149","50911720","比卡布星球有限公司","桃園市八德區大正里正福二街17號11樓之3","蘇俊銘","168000","1080213"
"150","50911735","斯巴托服務科技股份有限公司","桃園市中壢區中央西路一段1號10樓之1","郭明智","5000000","1080214"
"151","50911741","小分子褐旺藥業股份有限公司","桃園市龜山區萬壽路一段492之19號5樓之3","洪楠棠","5000000","1080213"
"152","50911756","高澤工程有限公司","桃園市平鎮區復興里環南路232號7樓之2","李秀娥","500000","1080213"
"153","50911762","政緯科技股份有限公司","桃園市楊梅區大平里秀才路175巷2弄2號","李政益","4000000","1080215"
"154","50911778","喬庭軒有限公司","桃園市中壢區環西路二段219號10樓","鍾安軒","300000","1080213"
"155","50911783","華盛頓企業管理顧問有限公司","桃園市中壢區永光里環西路二段286號15樓","鄭瀚根","100000","1080213"
"156","50911799","梓園有機農產股份有限公司","桃園市蘆竹區文中路一段19巷21之1號","吳亦涵","4000000","1080218"
"157","50911806","亞帝勒斯科技股份有限公司","桃園市龍潭區北興里中興路18巷60號","詹博文","3000000","1080215"
"158","50911812","宙慶工業股份有限公司","桃園市桃園區永安路621號3樓","官俊博","5000000","1080214"
"159","50911828","大乃綠循環科技股份有限公司","桃園市楊梅區三陽路368巷60號","徐紹中","1500000","1080218"
"160","50911833","九億起重有限公司","桃園市大園區橫峰里14鄰水源路543巷1號","王孝興","100000","1080214"
"161","50911849","昱浤管理顧問股份有限公司","桃園市中壢區愛國路60巷37號","彭清淵","1000000","1080218"
"162","50911854","萬線有限公司","桃園市桃園區中正路1249號11樓之1","陳品銓","50000","1080214"
"163","50911881","薈源達科技有限公司","桃園市楊梅區中山里中山北路一段199巷70號","陳明均","1800000","1080215"
"164","50911897","上盛貿易有限公司","桃園市龜山區大同路236巷36號二樓之5","蘇冠萍","1000000","1080215"
"165","50911904","數字傳說有限公司","桃園市桃園區同安街178號","吳美榛","1000000","1080215"
"166","50911910","安備有限公司","桃園市中壢區福祥路一段482號","謝婷如","10000","1080215"
"167","50911926","萬宏自動化有限公司","桃園市中壢區山東里山錦路430巷13號(1樓)","陳婕瑀","1000000","1080215"
"168","50911931","榮輝有限公司","桃園市觀音區大潭里4鄰塘尾22號","彭文興","500000","1080215"
"169","50911947","新福成衣廠有限公司","桃園市八德區廣興里廣福路451巷35號(1樓)","張平定","300000","1080215"
"170","50911952","詠心科技有限公司","桃園市大溪區僑愛里介壽路212巷80弄12號6樓","施雯心","600000","1080215"
"171","50911968","全家護寶平台有限公司","桃園市桃園區自強里南平路110巷68號5樓","莊季鈺","2000000","1080215"
"172","50911974","名穎顧問有限公司","桃園市中壢區延平路500號十樓之4","陳宜均","150000","1080218"
"173","50911989","卓達工程有限公司","桃園市桃園區武陵里中正路48巷6之1號","林昭明","1000000","1080218"
"174","50911995","惟凌科技股份有限公司","桃園市蘆竹區吉林路132巷30號10樓","謝孟龔","1100000","1080218"
"175","50912002","台欣世紀風電股份有限公司","桃園市平鎮區工業一路13號","吳明燈","50000000","1080219"
"176","50912018","禹曦有限公司","桃園市平鎮區廣興里義民路211號2樓","陳翼乾","100000","1080218"
"177","50912024","合盈整合行銷有限公司","桃園市蘆竹區中福里龍安街二段31號（1樓）","張倉豪","1000000","1080218"
"178","50912039","幣通國際控股股份有限公司","桃園市平鎮區環南路二段11號7樓之2及7樓之3","李德富","1000000","1080219"
"179","50912045","華琪薇投資有限公司","桃園市平鎮區金陵里環南路三段173號9樓","陳賽華","6000000","1080219"
"180","50912050","正康建設有限公司","桃園市桃園區東山里復興路80號6樓之5","黃盈慈","5000000","1080218"
"181","50912066","泳隆有限公司","桃園市平鎮區平興里興華街101巷26號","廖國隆","2000000","1080218"
"182","50912072","閎元營造股份有限公司","桃園市桃園區豐林里青田街256巷15號","張千銘","3600000","1080218"
"183","50912087","瀚鑫有限公司","桃園市中壢區新明里新明路41號4樓","黃宣瀚","1000000","1080219"
"184","50912093","融譽國際有限公司","桃園市八德區瑞發街107巷9弄5號","蕭國盛","1000000","1080219"
"185","50912100","弘豪機電控制有限公司","桃園市中壢區內定里內定二十街158巷30號(2樓)","黃譯弘","800000","1080219"
"186","50912116","丰禾空間設計有限公司","桃園市八德區廣豐路103號11樓","潘力瑋","1000000","1080219"
"187","50912122","兆銓科技有限公司","桃園市桃園區三元里民有六街113號（1樓）","黃曉惠","20000","1080219"
"188","50912137","翃宗有限公司","桃園市八德區大漢里東勇街81號13樓","廖杉保","5000000","1080220"
"189","50912143","英倫室內裝修有限公司","桃園市龜山區頂湖二街65巷71之5號","吳宛蒨","1000000","1080220"
"190","50912158","天盈事業有限公司","桃園市大園區大觀路600巷43弄1號3樓","古惠盈","100000","1080220"
"191","50912164","乎立水有限公司","桃園市八德區大宏里廣豐一街12巷4號","呂澍峰","50000","1080220"
"192","50912170","千翔企業有限公司","桃園市新屋區中正路137號","張曾明珠","100000","1080220"
"193","50912185","炎漢科技有限公司","桃園市桃園區大有路708號","顏立盛","600000","1080221"
"194","50912191","原創房屋有限公司","桃園市桃園區福林里陽明十一街3號","于平原","700000","1080220"
"195","50912208","啟誠建材有限公司","桃園市楊梅區中山里新農街122巷16弄22號","葉秀興","100000","1080220"
"196","50912214","喜樂電商有限公司","桃園市蘆竹區福昌里南福街168號2樓","蔡雨蓉","300000","1080220"
"197","50912220","涵誠醫療器材有限公司","桃園市桃園區同德里同德六街125號（1樓）","梁智凱","1000000","1080220"
"198","50912235","立禾冷氣工程有限公司","桃園市中壢區五權里正光街137巷2弄44號(1樓)","魏永鎰","100000","1080221"
"199","50912241","健成科技有限公司","桃園市桃園區龍壽街86巷42之1","陳慶甬","1000000","1080221"
"200","50912256","興力開發股份有限公司","桃園市桃園區文中路747號11樓","鄭各享","1000000","1080221"
"201","50912262","暐諺科技有限公司","桃園市大園區三民路一段789號","陳暐翰","280000","1080221"
"202","50912278","易思有限公司","桃園市蘆竹區經國路898號7樓","楊寬堯","500000","1080221"
"203","50912283","保億鋼鋁工程有限公司","桃園市大溪區美華里美山路一段601巷142弄3號(1樓)","謝政益","30000","1080221"
"204","50912299","東京澀谷顧問有限公司","桃園市桃園區三民路二段197號","鄭侖音","200000","1080221"
"205","50912306","睛輇鼎有限公司","桃園市大溪區仁武里員林路一段68號","莊添祥","200000","1080221"
"206","50912328","翔穎空間美學有限公司","桃園市楊梅區四維路238巷10號","王緯翔","100000","1080221"
"207","50912333","宇通半導體科技股份有限公司","桃園市中壢區南園二路1號(2樓)","李亞菁","50000000","1080222"
"208","50912349","蘇馬利體投資開發股份有限公司","桃園市八德區廣興三路125號","陳志成","700000","1080222"
"209","50912354","誠芳油漆工程有限公司","桃園市大園區北港里西濱路三段905巷23號","杜瑋誠","1000000","1080222"
"210","50912360","佳源木業有限公司","桃園市觀音區塔腳里廣大路897號","卓淑萍","500000","1080222"
"211","50912376","泰崑有限公司","桃園市桃園區長美里博愛路83號（1、2樓）","徐怡婷","10000","1080222"
"212","50912381","駿緯汽車事業有限公司","桃園市桃園區建國路46號","吳昇曄","2000000","1080222"
"213","50912397","雲耀企業有限公司","桃園市桃園區汴洲里鹽務路22之1巷15號","馮貴鱗","3000000","1080222"
"214","50912404","晶博綠能股份有限公司","桃園市觀音區中山路一段871巷6號","王美絲","100000","1080223"
"215","50912410","棕浩有限公司","桃園市桃園區明德里中正路1209巷12弄14號4樓","陳元東","100000","1080222"
"216","50912426","黃老有限公司","桃園市龍潭區永興里中興路583號（1樓）","鍾奇龍","220000","1080222"
"217","50912431","寶泉顯有限公司","桃園市龜山區和平街22號","李中平","100000","1080222"
"218","50912452","台灣有機食品有限公司","桃園市楊梅區高上里高獅路822巷5號（2樓）","陳瑋玲","500000","1080222"
"219","50912468","日翔機械有限公司","桃園市蘆竹區鼻山里鼻山路16巷10弄11號(1樓)","陳文皇","1000000","1080222"
"220","50912489","立揚綠能科技有限公司","桃園市楊梅區幼獅路一段30之2號","黃松","2400000","1080223"
"221","50912495","昇雲顧問有限公司","桃園市桃園區藝文一街86之5號15樓","蔡立群","2500000","1080223"
"222","50912501","蘇馬利體餐飲美食有限公司","桃園市桃園區成功里6鄰園一街58號（1樓）","方慶財","500000","1080223"
"223","50912517","辰信通信有限公司","桃園市楊梅區埔心里中興路18號(1樓)","陳相君","2000000","1080223"
"224","50912523","驊曖體育文化有限公司","桃園市中壢區新生路261號","林祖華","1000000","1080223"
"225","50912538","第一長照平台股份有限公司","桃園市桃園區藝文一街86之2號七樓","王妍人","17000000","1080225"
"226","50912559","尉吃恭食品材料有限公司","桃園市桃園區寶慶路258號(1樓)","陳脩潢","500000","1080223"
"227","50912565","玄裕設計有限公司","桃園市大溪區大鶯路60巷220號6樓","余俊勲","250000","1080225"
"228","50912571","東巨精密有限公司","桃園市桃園區大有路489號5樓之1","陳文權","1000000","1080225"
"229","50912586","范宇企業有限公司","桃園市蘆竹區長興里10鄰厚生路76號5樓之1","顏靜娟","300000","1080225"
"230","50912592","光紀有限公司","桃園市龜山區大華里28鄰興華一街226號7樓","陳亞昕","100000","1080225"
"231","50912609","麥思生技有限公司","桃園市龍潭區中正里中正路161巷80之1號","黃淑芬","1000000","1080225"
"232","50912615","順儷投資有限公司","桃園市大園區大豐一街55號","許長順","10000000","1080225"
"233","50912621","微醺之葉有限公司","桃園市桃園區大興西路二段26之7號17樓","羅文廷","1000","1080225"
"234","50912636","鴻富國際有限公司","桃園市蘆竹區南崁路二段9號6樓之8","陳義松","45000000","1080227"
"235","50912642","環耀汽車有限公司","桃園市中壢區忠義里忠義路24巷4號（1樓）","吳育書","2000000","1080225"
"236","50912657","戴豐科技有限公司","桃園市桃園區南門里三民路三段288號9樓","劉怡顯","5000000","1080225"
"237","50912663","正巧有限公司","桃園市桃園區自強里經國路246之1號10樓","游巧韻","20000000","1080225"
"238","50912679","許家建設有限公司","桃園市中壢區福州路136號","許家紳","5000000","1080225"
"239","50912684","我愛豹豹有限公司","桃園市中壢區龍興里龍岡路三段37巷64號","葉治欣","500000","1080225"
"240","50912690","台灣博曼有限公司","桃園市大園區橫峰里興德路30之3號3樓","陳彥綸","100000","1080225"
"241","50912707","點點滴滴科技股份有限公司","桃園市龜山區幸福十三街25號","王守正","2000000","1080225"
"242","50912713","順達人文事業有限公司","桃園市中壢區高鐵站前西路一段268號16樓之9","盧德展","400000","1080225"
"243","50912729","億坤工程有限公司","桃園市大溪區公園三街51巷38弄8號(1樓)","簡沛語","5000000","1080225"
"244","50912734","禧淘宝有限公司","桃園市桃園區會稽里大興路290巷2號14樓","張增靜","200000","1080225"
"245","50912740","弘進科技工程有限公司","桃園市龜山區樂善里文德路88號3樓","魏文康","100000","1080225"
"246","50912755","柏宇達股份有限公司","桃園市桃園區同德里中正路1071號12樓之7","鄭宜芳","20000000","1080227"
"247","50912761","皂詣有限公司","桃園市中壢區永光里環西路二段321號(1樓)","楊沛辰","800000","1080225"
"248","50912777","艾絲國際有限公司","桃園市中壢區龍慈里龍和一街248巷12號4樓","陳建勳","500000","1080225"
"249","50912782","八大興業有限公司","桃園市大溪區一德里大漢街2之12號(3樓)","邱晧哲","2000000","1080226"
"250","50912798","龍興冷凍冷藏有限公司","桃園市桃園區春日路632巷32號","陳明彥","1000000","1080226"
"251","50912805","弘一投資有限公司","桃園市八德區豐田三路95號5樓","魏暉弘","200000","1080226"
"252","50912811","郡家投資有限公司","桃園市楊梅區青山里獅二路8號","施郡怡","27000000","1080227"
