"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"68","42933362","易暘國際貿易有限公司","臺南市安南區溪心里安吉路一段679-2號","邱芳瑜","1000000","1080308"
"69","42933378","永鉑貿易有限公司","臺南市南區金華路二段５７巷６５號","周秀梨","300000","1080311"
"70","42933383","祥弘國際企業有限公司","臺南市東區崇善里崇善六街33號1樓","黃泓翔","500000","1080311"
"71","42933399","源贊企業有限公司","臺南市六甲區甲東里裕農街296巷30號","黃永瀚","1500000","1080311"
"72","42933406","驥得實業有限公司","臺南市玉井區竹圍里武成街48號1樓","劉宏信","2000000","1080311"
"73","42933412","大員企業有限公司","臺南市北區成德里中華北路二段232號一樓","張憲嘉","500000","1080311"
"74","42933428","蘋果網站有限公司","臺南市北區成功里西門路4段505號二樓","陳姿吟","1000000","1080311"
"75","42933433","春日精密有限公司","臺南市仁德區太子里太子路689巷31號1樓","李俊儀","500000","1080311"
"76","42933454","揪艾莉詩有限公司","臺南市南區健康路2段245號","陳詩茵","1000000","1080311"
"77","42933460","英巨有限公司","臺南市麻豆區中興里新生南路451號","高千惠","2000000","1080312"
"78","42933476","約瑟芬教育理財諮詢顧問有限公司","臺南市東區德光里崇學路81號6樓","陳美伶","1100000","1080311"
"79","42933481","佳美百事購有限公司","臺南市佳里區文新里育善街135巷52號1樓","謝政勳","500000","1080313"
"80","42933497","萬麗珠寶銀樓有限公司","臺南市永康區中興里中華路202之16號","陳靖林","100000","1080312"
"81","42933503","豐鋐有限公司","臺南市北區長德里長北街177之2號三樓","鄭弘斌","200000","1080312"
"82","42933519","正南土地開發有限公司","臺南市南區新城街42號1樓","蔡正男","1000000","1080312"
"83","42933525","環宇建設有限公司","臺南市永康區中華二路266巷30號七樓之1","林雅雪","8000000","1080311"
"84","42933530","上納金屬有限公司","臺南市永康區甲頂里中央路23巷53號","黃琮富","500000","1080312"
"85","42933546","晉基建設股份有限公司","臺南市東區文聖里裕忠路181之3號1樓","廖淑芬","25000000","1080312"
"86","42933551","向億工程有限公司","臺南市北區福德里文成二路248號2樓","陳向豪","2000000","1080312"
"87","42933567","錦陽精密有限公司","臺南市永康區塩洲里塩行路１８８巷１２弄２０號三樓","歐雅玲","300000","1080312"
"88","42933573","佳倍數位營銷有限公司","臺南市東區自強里東門路三段31號四樓之1","陳軍凱","400000","1080312"
"89","42933588","艾岱國際有限公司","臺南市仁德區大甲里中正西路360巷1133號2樓","李佳怡","6000000","1080313"
"90","42933594","柏穀德有限公司","臺南市安平區億載里永華路二段1178號八樓之2","陳柏州","1000000","1080313"
"91","42933601","岱碁有限公司","臺南市永康區甲頂里中央路23巷51弄6號二樓","郭岱昀","5000000","1080313"
"92","42933617","芳怡繪本有限公司","臺南市中西區和真街25號1樓","陳芳怡","100000","1080313"
"93","42933623","康震有限公司","臺南市歸仁區南保里中山七街77巷13弄3號1樓","林聖凱","4000000","1080313"
"94","42933659","大緯化工有限公司","臺南市歸仁區歸仁里忠孝北路136號一樓","陳春銘","3000000","1080313"
"95","42933665","奇長工程有限公司","臺南市柳營區八翁里中山西路三段179巷76號1樓","劉育儕","2000000","1080315"
"96","42933671","萬金企業股份有限公司","臺南市中西區民生里金華路三段90號1樓","李英郎","6000000","1080314"
"97","42933686","奇宏陽光有限公司","臺南市永康區東橋里東橋七路195號13樓之1","陳延任","500000","1080314"
"98","42933692","松誠儀電企業有限公司","臺南市永康區埔園里自強路455號一樓","姚榮松","5000000","1080313"
"99","42933709","台灣博格股份有限公司","臺南市南區省躬里萬年六街58號1樓","廖偉憲","1000000","1080313"
"100","42933721","百分比音樂有限公司","臺南市中西區法華里健康路一段18號2樓","吳佩蓉","1200000","1080314"
"101","42933757","邦馳實業有限公司","臺南市東區德光里崇學路165號七樓","王裕仁","100000","1080314"
"102","42933763","豐華品牌行銷有限公司","臺南市南區新愛路２８號","羅玉華","1000000","1080314"
"103","42933784","順寶交通企業有限公司","臺南市新營區南紙里建業路227巷20弄1號","田顏秋香","25000000","1080318"
"104","42933790","能亮國際股份有限公司","臺南市安南區安東里安和路一段288巷86號二樓","葉亮君","10000000","1080314"
"105","42933807","豐梧欣業有限公司","臺南市安南區安中路六段27巷62號1樓","李慈涔","500000","1080315"
"106","42933813","康見健康管理顧問股份有限公司","臺南市東區林森路一段395號11樓之3","陳金富","1000000","1080315"
"107","42933829","那可實業有限公司","臺南市新市區信義街105巷8號1樓","林佩玟","300000","1080315"
"108","42933834","松融科技股份有限公司","臺南市善化區蓮潭里陽光大道183號2樓","莊琍媗","6000000","1080318"
"109","42933840","弘源國際開發有限公司","臺南市永康區二王里中山南路688號","陳正忠","500000","1080315"
"110","42933855","天運展業有限公司","臺南市善化區坐駕里陽明新村70號1樓","莊英滿","200000","1080318"
"111","42933861","廣興管理顧問有限公司","臺南市安平區建平七街301巷12號一樓","袁興婷","100000","1080318"
"112","42933877","神州美食有限公司","臺南市中西區公園路92號","陳瑾誼","1600000","1080315"
"113","42933882","响亮活動有限公司","臺南市東區泉南里府東街197號一樓","林明政","1800000","1080318"
"114","42933898","鎰澄工程有限公司","臺南市安定區蘇林里蘇厝203之1號1樓","張永亨","100000","1080318"
"115","42933905","永易鑫精密有限公司","臺南市安南區溪東里府安路五段76巷18號","林志宗","300000","1080315"
"116","42933911","統一果品有限公司","臺南市東區東智里崇德路1041號2樓","李文彬","1000000","1080315"
"117","42933927","湧鑫土木包工有限公司","臺南市玉井區玉田里13鄰民權路95巷21號1樓","陳勇全","1000000","1080318"
"118","42933932","駿鋒精密有限公司","臺南市永康區尚頂路180號","張奇峰","3000000","1080318"
"119","42933948","騰太建設有限公司","臺南市北區中華北路一段362巷3弄1號一樓","薛敦仁","10000000","1080318"
"120","42933953","五鼎開發實業有限公司","臺南市北區小康里大武街374號一樓","陳榮泰","2000000","1080318"
"121","42933969","起達科技有限公司","臺南市北區育德一街23號三樓","蕭夙卿","3000000","1080318"
"122","42933975","信評有限公司","臺南市永康區五王里中華路578巷2號6樓之7","黃世仁","100000","1080319"
"123","42933980","勁帆遊艇有限公司","臺南市安平區健康路三段333號二十五樓之1","林馬克","300000","1080318"
"124","42933996","冠盛企業有限公司","臺南市關廟區關廟里中山路二段265號","李憲松","4500000","1080319"
"125","42934003","欣福國際投資有限公司","臺南市安平區平豐路236巷5號1樓","楊媛媚","15000000","1080319"
"126","42934019","廣憬投資有限公司","臺南市東區崇德里崇德七街20巷14號","張珮琦","3000000","1080318"
"127","42934025","鴻盛育樂實業有限公司","臺南市東區文聖里裕文路327號一樓","洪資盛","1000000","1080318"
"128","42934030","暘勤能源科技有限公司","臺南市永康區復華五街80號六樓之7","林欣嬑","470000","1080319"
"129","42934046","傳夢有限公司","臺南市仁德區德洋路46號","謝晉豪","200000","1080319"
"130","42934051","亞曼達國際開發有限公司","臺南市北區成德里西門路四段327號1樓","陳秀芬","500000","1080319"
"131","42934067","華偉教育股份有限公司","臺南市新化區太平里中正路777巷11號2樓","葉德源","300000","1080319"
"132","42934073","辰宇工業有限公司","臺南市山上區明和里明和76之70號","洪珮晴","1000000","1080319"
"133","42934088","昶源精密有限公司","臺南市永康區龍潭里龍中街30巷73號","陳勝一","1000000","1080319"
"134","42934094","欣邦國際投資有限公司","臺南市南區金華路二段365號2樓","楊媛媚","15000000","1080319"
"135","42934101","欣博國際投資有限公司","臺南市南區金華路二段365號一樓","楊媛媚","15000000","1080319"
"136","42934117","弘展國際貿易有限公司","臺南市安平區平通里慶平路573號九樓","楊士毅","250000","1080320"
"137","42934123","阡新建設開發有限公司","臺南市北區賢北街五九號一樓","黃農翔","2000000","1080320"
"138","42934138","豐暘能源有限公司","臺南市安南區理想里大安街229巷8號一樓","陳佩芳","150000","1080321"
"139","42934159","昱馹實業有限公司","臺南市東區仁和里仁和路107巷47號一樓","王景暉","400000","1080320"
"140","42934165","憲禾科技有限公司","臺南市北區立人里成功路504巷31號1樓","鄭憲鳴","200000","1080321"
"141","42934171","宏裕土木工程有限公司","臺南市善化區胡厝里興農路395號1樓","念裕琳","2000000","1080321"
"142","42934186","品喆創意整合行銷有限公司","臺南市南區新興里夏林路258號二樓","劉品婕","500000","1080321"
"143","42934192","台灣包裝物流有限公司","臺南市仁德區一甲里太乙二街62-11號1樓","翁楷程","100000","1080321"
"144","42934209","嘉澤國際物流有限公司","臺南市東區裕聖里裕敬路310號2樓","劉穎澤","3000000","1080321"
"145","42934215","亞思羅德有限公司","臺南市東區崇成里崇明路595號3樓之2","元大成","3000000","1080321"
"146","42934221","易富寶金融科技股份有限公司","臺南市永康區勝利里中華路1之15號七樓","李育德","4500000","1080321"
"147","42934236","宇江有限公司","臺南市北區成德里和緯路二段142號2樓","陳佑瑄","520000","1080322"
"148","42934242","玄宇企業有限公司","臺南市關廟區北勢里北新街121號","盧冠維","1000000","1080321"
"149","42934257","廣玖工程有限公司","臺南市善化區坐駕里建國路19號之12(1樓)","黃季妍","300000","1080325"
"150","42934263","米樂活創意有限公司","臺南市東區東門里東門路一段２２７號","王亭淨","2700000","1080321"
"151","42934279","鑫佑吉有限公司","臺南市永康區東灣里南灣街6號","陳隆發","500000","1080321"
"152","42934284","潔呈事業有限公司","臺南市玉井區玉田里民主街90號","陳得智","1000000","1080322"
"153","42934290","達益設計整合有限公司","臺南市永康區塩行路146巷20弄7之19號","劉益達","1000000","1080322"
"154","42934307","翔林投資股份有限公司","臺南市佳里區自由街79巷12號1樓","蔡憲林","1250000","1080325"
"155","42934313","京和有限公司","臺南市東區和平里東門路三段192號一樓","黃富唯","1000000","1080321"
"156","42934329","永全開發工程有限公司","臺南市仁德區後壁里德善路２７６號一樓","陳冠全","360000","1080322"
"157","42934334","渼格工程有限公司","臺南市善化區小新里成功新村60號8樓","李蕙玲","1000000","1080325"
"158","42934355","酷基爾有限公司","臺南市安平區建平里府前三街128號1樓","李峯榮","200000","1080322"
"159","42934361","神釆化妝品股份有限公司","臺南市安南區科技一路8號","黃偉晉","300000000","1080322"
"160","42934377","禾風升科技股份有限公司","臺南市安南區科技一路7號","胡進福","5000000","1080322"
"161","42934382","鼎吉實業股份有限公司","臺南市永康區安康里中華路727巷63號1樓","林葳鈞","5000000","1080325"
"162","42934398","欣長實業有限公司","臺南市安南區海佃路四段５５巷四十八弄８３號二樓","黃美惠","1000000","1080322"
"163","42934502","品橙企業有限公司","臺南市仁德區仁德里文山路88號一樓","洪祥哲","1000000","1080322"
"164","42934518","合盛永有限公司","臺南市永康區大灣里民族路226號1樓","辛尚儒","250000","1080322"
"165","42934524","傑克建築開發有限公司","臺南市東區中西里林森路二段125號之8","魏國強","1000000","1080325"
"166","42934539","麗秝國際有限公司","臺南市永康區二王里永二街447巷68弄66號一樓","余文誠","100000","1080322"
"167","42934545","玖晟企業有限公司","臺南市新市區中正路301巷15弄20號1樓","陳志仁","1500000","1080325"
"168","42934550","精彩生技有限公司","臺南市南區金華路一段29巷8弄50號1樓","張婧皊","50000","1080325"
"169","42934566","威信環保有限公司","臺南市關廟區東勢里東昌街110號1樓","徐元得","200000","1080325"
"170","42934572","華鼎不動產有限公司","臺南市安南區長安里長溪路三段380巷139弄1號三樓","王士銘","500000","1080325"
"171","42934593","龍璋建設有限公司","臺南市東區小東里東興路２９８號一樓","蔡志賢","1000000","1080325"
"172","42934600","隆吟熙華股份有限公司","臺南市永康區東橋里大橋一街320號1樓","翁嘉禧","1000000","1080326"
"173","42934616","科雲企業有限公司","臺南市安南區溪東里北安路二段89號一樓","李濬濠","500000","1080325"
"174","42934622","綠新能源工程有限公司","臺南市安平區建平六街114號7樓之8","陳家豪","1800000","1080325"
"175","42934637","長春利工程有限公司","臺南市永康區東灣里大灣一街216號1F","黃賢升","1000000","1080325"
"176","42934643","立豐能源科技有限公司","臺南市新化區唪口里大德路61之2號1樓","劉靜怡","8000000","1080326"
"177","42934658","儷城建築開發有限公司","臺南市善化區中山路242號5樓","林金城","19500000","1080327"
"178","42934664","星方向影業有限公司","臺南市歸仁區歸仁里和平北街66號1樓","許顯隆","500000","1080326"
"179","42934670","祺豐投資有限公司","臺南市麻豆區東角里興中路248之1號1樓","吳鴻基","1000000","1080326"
"180","42934685","光之里有限公司","臺南市中西區民生里金華路三段94號1樓","蔡孟儒","1000000","1080326"
"181","42934691","達鴻國際有限公司","臺南市東區裕農里裕農路375號7樓之1","蕭易蓁","200000","1080326"
"182","42934708","艾斯狄亞有限公司","臺南市中西區大德街114號1樓","黃美華","100000","1080327"
"183","42934714","木吉有限公司","臺南市北區華德里育德二路493號1樓","鄭雪伶","100000","1080327"
"184","42934720","霈錦科技有限公司","臺南市永康區勝利里勝利街32巷9號1樓","林書正","1000000","1080327"
"185","42934735","世里企業有限公司","臺南市白河區白河里新起街7之2號","曾世里","500000","1080328"
"186","42934741","微山機械自動化有限公司","臺南市仁德區後壁里中正路二段97巷10號1樓","洪國書","200000","1080327"
"187","42934756","傑美國際投資有限公司","臺南市東區崇學路18號四樓之2","劉慧娜","3000000","1080326"
"188","42934762","柏承建設有限公司","臺南市安南區北安路四段609號一樓","吳國順","70000000","1080326"
"189","42934778","祥閎醫療器材有限公司","臺南市安南區安西里安通路四段145巷23號1樓","林玉彰","250000","1080326"
"190","42934783","世崗科技有限公司","臺南市仁德區德南路251巷29弄29號1樓","陳浩志","3800000","1080326"
"191","42934799","橋福有限公司","臺南市安南區安富里郡安路五段164巷5弄3號1樓","林侑憲","1000000","1080326"
"192","42934806","珍彩食品有限公司","臺南市永康區尚頂里正南三路11號1樓","郭育朋","1500000","1080327"
"193","42934812","瑞萱科技有限公司","臺南市北區文元里文賢二街236巷10弄1號1樓","蘇禹州","1000000","1080327"
"194","42934828","冠銓股份有限公司","臺南市南區建南里中華南路二段199號1樓","康翠珍","5000000","1080327"
"195","42934833","常勝機企業有限公司","臺南市東區裕忠路２５５之７號一樓","郭盈廷","1000000","1080327"
"196","42934854","天生建設興業有限公司","臺南市新化區太平里中正路857號1樓","楊博凱","1000000","1080328"
"197","42934876","益峰科技有限公司","臺南市永康區尚頂里正南一街92巷38號","趙峰慶","1000000","1080328"
"198","42934881","東勵企業有限公司","臺南市東區大同里大同路1段175巷134弄14號","吳勇孝","110000","1080328"
"199","42934897","美森樂齡堂有限公司","臺南市永康區大灣里大灣六街126號","吳子勤","1000000","1080327"
"200","42934904","富驊建設有限公司","臺南市永康區勝利里勝利街32巷9號一樓","陳美芳","5000000","1080327"
"201","42934910","麥肯有限公司","臺南市歸仁區崙頂里崙頂二街17巷16號1樓","林雯雯","400000","1080328"
"202","42934931","景程營造有限公司","臺南市新營區王公里義和街13號之2一樓","張景復","3600000","1080328"
"203","42934947","萬泓投資有限公司","臺南市安南區安中路六段627號","蔡明璋","22500000","1080328"
"204","42934968","大展自動化有限公司","臺南市南區建南里德興路２６５巷１９號二樓","陳建良","10000","1080328"
"205","42934989","捷鑫機電有限公司","臺南市永康區中興里中華路198-3號5樓","林育修","100000","1080329"
"206","42935018","保水養殖貿易有限公司","臺南市新營區三興街177號1樓","姜保章","500000","1080329"
"207","42935045","永春室內裝修有限公司","臺南市永康區網寮里永春街95號","戴翊哲","2000000","1080328"
"208","42935050","天羽購物商城有限公司","臺南市中西區忠義路二段73號二樓","蔡俊杰","50000","1080329"
"209","42935066","台南雲聯惠龍山有限公司","臺南市安平區安平路760號","林志忠","855000","1080329"
"210","42935072","立翰開發工程有限公司","臺南市安平區育平里府平路447號1樓","張翰騌","1000000","1080329"
"211","50912967","永基有限公司","桃園市中壢區五福里中正路563號","簡裕展","1000000","1080227"
"212","50913038","順豐利股份有限公司","桃園市大園區北港里自立一街34之1號","郭峯昇","12500000","1080227"
"213","50913115","薇霖企業有限公司","桃園市楊梅區光華里文化街325號（1樓）","廖妤庭","2000000","1080227"
"214","50913157","樂福多餐飲股份有限公司","桃園市龜山區復興一路212巷32號","江盈達","2400000","1080304"
"215","50913163","力信能源有限公司","桃園市平鎮區大昌路57巷41號3樓","資三德","200000","1080227"
"216","50913179","捷茂綠能科技有限公司","桃園市中壢區明德里長沙路184號(1樓)","李安文","3600000","1080227"
"217","50913184","智泓國際有限公司","桃園市桃園區新埔六街101號23樓","周仁貴","2000000","1080304"
"218","50913190","樺鑫興業有限公司","桃園市桃園區福元街141號","鍾權勇","200000","1080304"
"219","50913207","盈家和搬家貨運有限公司","桃園市楊梅區幼獅路二段289號","黃乙靖","10000000","1080304"
"220","50913213","宏紫貿易有限公司","桃園市蘆竹區經國路892號5樓","沈吳麗媖","200000","1080304"
"221","50913229","燁堃有限公司","桃園市龍潭區龍星里新龍路230號(1樓)","謝國意","1000000","1080304"
"222","50913234","永意有限公司","桃園市大溪區仁義里19鄰大同街4巷7之1號","馮世豪","1000000","1080304"
"223","50913240","碳霏食業股份有限公司","桃園市龜山區文化里復興北路33之2號","鄧杰人","8000000","1080304"
"224","50913255","加大國際企業有限公司","桃園市中壢區新明里中央西路二段152號10樓之13","許正尚","1000000","1080304"
"225","50913261","克司康耐有限公司","桃園市蘆竹區內厝里長安路二段39巷13號(3樓)","王淑純","25000000","1080304"
"226","50913277","美鑫工程有限公司","桃園市平鎮區新富里德育路二段368巷3號","馬鵬展","3000000","1080304"
"227","50913282","中淇貿易有限公司","桃園市桃園區莊敬路一段192號6樓","詹孟潔","6000000","1080304"
"228","50913298","綺奇家族有限公司","桃園市桃園區中山路159號（1樓）","簡碧芬","300000","1080304"
"229","50913305","睿基國際有限公司","桃園市桃園區寶安里中埔六街163號10樓","桂香梅","2745000","1080304"
"230","50913311","凱芙國際有限公司","桃園市桃園區龍安里龍安街189號(3樓)","邱偉晃","1500000","1080304"
"231","50913327","閎富鋁業有限公司","桃園市中壢區環西路二段352之7號6樓","張世銘","1000000","1080304"
"232","50913332","昕揚建設股份有限公司","桃園市桃園區明德里中正路1247號19樓之2","謝泓霖","60000000","1080305"
"233","50913348","貝杰科技有限公司","桃園市楊梅區富豐里民安路318號(2樓)","袁聖玲","300000","1080304"
"234","50913353","玹震實業有限公司","桃園市平鎮區平德路164巷38號","黃少甫","250000","1080305"
"235","50913369","紀禾行股份有限公司","桃園市桃園區同安里中正路1080號12樓","吳偲語","500000","1080305"
"236","50913375","將泰營造股份有限公司","桃園市蘆竹區竹中街187號(1樓)","洪于婷","3600000","1080305"
"237","50913380","昌奕工程顧問有限公司","桃園市桃園區同安里大興西路一段270號18樓","施昭宇","1000000","1080305"
"238","50913396","中昇建設有限公司","桃園市觀音區樹林里建國路233號（2樓）","許彥騰","7000000","1080305"
"239","50913403","立凱材料科技股份有限公司","桃園市龜山區萬壽路一段611號3樓","廖建碩","5000000","1080305"
"240","50913419","巨興醫學科技股份有限公司","桃園市中壢區五福里志欣路61號","徐濬宇","5200000","1080305"
"241","50913425","翰宇檢測服務有限公司","桃園市大園區新興路268巷5號","王翰慈","200000","1080305"
"242","50913430","天翌國際貿易有限公司","桃園市八德區永豐里忠勤街7巷22號(1樓)","洪詩婷","4000000","1080305"
"243","50913451","德霖管理顧問有限公司","桃園市觀音區新坡里文林路265巷51弄85號","楊春德","210000","1080305"
"244","50913467","康閎國際有限公司","桃園市蘆竹區豪登一街166號（1 樓）","吳定宇","1000000","1080305"
"245","50913473","燁金工程有限公司","桃園市桃園區長德里愛二街182巷2號（1樓）","雷淑華","50000","1080305"
"246","50913488","二一領航家房地產有限公司","桃園市中壢區自信里環中東路236號","范鈞智","3000000","1080306"
"247","50913494","鉅翰科技有限公司","桃園市大溪區公園三街298號（3樓）","林坤信","1000000","1080306"
"248","50913500","克拉肯有限公司","桃園市桃園區中山里中平路102號10樓之2","孫德倫","200000","1080306"
"249","50913516","萬萬正資訊有限公司","桃園市平鎮區湧安里頂好街7巷26號5樓","王芊懿","250000","1080306"
"250","50913522","碩騏文教事業有限公司","桃園市中壢區民權路三段991號2樓","劉佩芬","100000","1080306"
"251","50913537","雅心空間有限公司","桃園市中壢區信義里福州路118號（1樓）","張華珍","300000","1080306"
"252","50913543","連源建設股份有限公司","桃園市大溪區仁善里仁善三街132號（1樓）","徐金源","10000000","1080306"
"253","50913564","格金有限公司","桃園市中壢區忠義里中華路二段367巷123號（1樓）","林逸婷","100000","1080306"
"254","50913570","禹皓有限公司","桃園市楊梅區新農街247號（1樓）","吳婉婷","200000","1080306"
"255","50913585","源鼎好企業有限公司","桃園市八德區高城路54號（1樓）","陳鼎霖","50000","1080306"
"256","50913591","國智管理顧問有限公司","桃園市大溪區仁善里仁善二街11號（1樓）","萬國華","100000","1080306"
"257","50913608","福歷實業有限公司","桃園市龜山區嶺頂里萬壽路二段412之2號4樓","李淑君","500000","1080306"
