"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"58","42937851","央誠有限公司","臺南市南區新昌里南寧街121號1樓","劉幸蓁","10000000","1080508"
"59","42937867","埔豐優居有限公司","臺南市仁德區中正路二段1117號2樓","周宜均","100000","1080509"
"60","42937873","田圓建設開發有限公司","臺南市仁德區中清路41號一樓","林娃秀","1500000","1080508"
"61","42937888","辰佳建設開發有限公司","臺南市中西區西賢里西賢二街187巷1號1樓","黃翠薇","10000000","1080508"
"62","42937894","德盛科創有限公司","臺南市北區文成里文賢路218巷5號1樓","陳雋韡","100000","1080509"
"63","42937901","啟仁有限公司","臺南市佳里區建南里建中街111、113 、115號","林素華","1000000","1080513"
"64","42937917","華森建業股份有限公司","臺南市安平區國平路295號","李史佳蓁","120000000","1080509"
"65","42937923","永旭材料貿易有限公司","臺南市永康區塩行路239之10號","陳群","10000000","1080509"
"66","42937938","禾口川頁有限公司","臺南市東區大學路西段37號","郭瀞尹","1500000","1080509"
"67","42937959","台灣隔空充電科技股份有限公司","臺南市中西區安海里金華路三段230號三樓之1","陳順珍","1000000","1080509"
"68","42937965","生生生有限公司","臺南市中西區中華西路二段789號","黃啓祐","500000","1080510"
"69","42937971","首豪生技股份有限公司","臺南市東區崇學路165號7樓","謝孟翰","600000","1080513"
"70","42937986","鴻成工程顧問有限公司","臺南市東區中華東路2段77號13樓之3","郭瑞成","1000000","1080513"
"71","42937992","日元舒活事業有限公司","臺南市南區文南里永南二街5號1樓","袁詠涵","400000","1080513"
"72","42938009","承毅投資有限公司","臺南市永康區三民里三民街112巷112弄19號1樓","陳美鳳","2000000","1080510"
"73","42938015","陸德衛浴有限公司","臺南市安南區頂安里長溪路一段341巷16弄7號一樓","林群峰","1000000","1080513"
"74","42938021","法汗有限公司","臺南市南區府南里金華路一段484巷49號1樓","李政大","1000000","1080513"
"75","42938036","銘峰裕農有限公司","臺南市東區後甲里裕農路783號1樓、785號1樓","蔡昕達","500000","1080513"
"76","42938042","慶沛國際股份有限公司","臺南市學甲區新榮里華宗路142巷16號1樓","陳俞廷","3000000","1080515"
"77","42938057","遊飛思有限公司","臺南市東區泉南里林森路一段149號十四樓之10","蔡政穎","100000","1080513"
"78","42938063","本寶生技有限公司","臺南市中西區海安路二段331巷21號2樓","鄭賜宗","200000","1080513"
"79","42938079","路易達租賃車股份有限公司","臺南市仁德區中山路202號","林敏益","10000000","1080513"
"80","42938084","常宜工程有限公司","臺南市南區大恩里國民路116巷18弄1號一樓","蔣珮宜","1100000","1080513"
"81","42938090","雄偉工業有限公司","臺南市仁德區二行里二行一路８３巷５０號1樓","陳軒偉","300000","1080513"
"82","42938107","詠玖交通有限公司","臺南市麻豆區晋江里民權路18巷13之6號1樓","陳秀華","25000000","1080514"
"83","42938113","磐石地產開發有限公司","臺南市永康區北灣里永大路二段960號","郭南江","700000","1080514"
"84","42938129","均禾多有限公司","臺南市北區大光里長榮路5段311號3樓之1","林倍慶","50000","1080514"
"85","42938134","永智誠國際有限公司","臺南市善化區坐駕里青年路169號1樓","陳誠忠","5000000","1080515"
"86","42938140","富士驅動企業有限公司","臺南市中西區法華里府連路9號1樓","邱玟菁","1000000","1080514"
"87","42938155","呈禾科技有限公司","臺南市新市區新和里成功街6號2樓","黃筱芸","500000","1080514"
"88","42938161","景翊開發建設股份有限公司","臺南市永康區三民里民東路35號","鄭雅雯","3000000","1080514"
"89","42938177","聖曜文教事業股份有限公司","臺南市東區裕農里裕農路291巷26號1樓","王健源","1200000","1080514"
"90","42938182","程翊工程有限公司","臺南市永康區塩興里中正北路１７７巷十一弄１號1樓","程俊翊","500000","1080514"
"91","42938198","威信有限公司","臺南市西港區西港里西港26之34號1樓","林青木","10000000","1080514"
"92","42938205","宸侑有限公司","臺南市東區崇善里崇善九街76號2樓","林俊男","500000","1080515"
"93","42938211","瑋成投資有限公司","臺南市歸仁區七甲里南潭二街95巷2號1樓","林志展","3500000","1080515"
"94","42938227","擎崴科技投資有限公司","臺南市永康區東橋里東橋七路195號15樓之3","廖述興","5000000","1080515"
"95","42938232","眾依貿易有限公司","臺南市南區廣州里健康路二段112號","蘇津嫺","500000","1080514"
"96","42938248","信茂科技有限公司","臺南市仁德區一甲里太乙二街50號","王志成","60000","1080516"
"97","42938253","裕詠精密有限公司","臺南市安南區長和路一段2巷2號1樓","周坤煌","1000000","1080515"
"98","42938269","佳新電業有限公司","臺南市安南區海東里海佃路二段491號1樓","楊明維","3000000","1080515"
"99","42938275","峻泓貿易有限公司","臺南市北區賢北里賢北街45號1樓","林鴻文","500000","1080516"
"100","42938280","欣發泰開發建設有限公司","臺南市北區賢北里和緯路五段26巷29號","林伽濱","6000000","1080516"
"101","42938296","永裕國際有限公司","臺南市南區佛壇里興南街252巷18號3樓","黃建山","300000","1080516"
"102","42938303","寬向室內裝修工程股份有限公司","臺南市安平區國平里永華八街2號1樓","陳效之","2000000","1080515"
"103","42938319","儷心國際貿易有限公司","臺南市北區公園里成功路2號9樓之49","李哲維","1000000","1080515"
"104","42938325","景立有限公司","臺南市仁德區成功里德成路101-6號1樓","林美雲","5000000","1080515"
"105","42938330","六勝建設股份有限公司","臺南市中西區大勇街47號2樓","曾惠裕","1000000","1080516"
"106","42938346","弘成發工程有限公司","臺南市歸仁區南興里民生六街33號1樓","許世哲","2000000","1080515"
"107","42938351","八方空間設計股份有限公司","臺南市中西區大勇街47號2樓","洪鈺雯","1000000","1080515"
"108","42938367","邑銨有限公司","臺南市北區西門路三段159號7樓之3","朱嘉慧","4500000","1080516"
"109","42938373","九羲國際有限公司","臺南市北區公園北路１５６-３號","林宸佑","100000","1080515"
"110","42938388","美克服飾有限公司","臺南市中西區和緯路五段137號","范偉傑","1000000","1080516"
"111","42938394","鑫富光有限公司","臺南市東區虎尾里東門路三段257號六樓之2","陳富堂","1000000","1080516"
"112","42938401","農林欣業有限公司","臺南市永康區中華里華興街１２０巷１７號１樓","林子元","86000","1080516"
"113","42938417","成富開發建設有限公司","臺南市東區龍山里崇學路259之1號1樓","鄭陳淑嬅","2000000","1080516"
"114","42938423","樂盈餐飲股份有限公司","臺南市中西區法華里健康路一段26號1樓","劉文彬","2115000","1080516"
"115","42938438","阡豐農業科技股份有限公司","臺南市西港區檨林里太西1號","李依憑","2000000","1080516"
"116","42938459","睿驊工業有限公司","臺南市北區北園街８巷９弄５號","郭妙娥","1680000","1080516"
"117","42938465","鑫央有建設股份有限公司","臺南市南區永寧里灣裡路239號1樓","吳榮裕","6000000","1080516"
"118","42938471","懷矽精密有限公司","臺南市東區崇文里生產路339之6號","李美月","600000","1080516"
"119","42938486","鴻羅五號能源股份有限公司","臺南市北區和緯路三段214號6樓","方振名","1200000","1080517"
"120","42938492","鴻璟一號能源股份有限公司","臺南市北區和緯路三段214號5樓","李岳勲","1200000","1080517"
"121","42938508","所廷有限公司","臺南市仁德區成功里保生東路218巷96號1樓","吳禹庭","10000000","1080517"
"122","42938514","鴻縣三號能源股份有限公司","臺南市北區和緯路三段214號6樓","方振名","1200000","1080516"
"123","42938520","鴻縣一號能源股份有限公司","臺南市北區和緯路三段214號5樓","李岳勲","1200000","1080517"
"124","42938535","鴻璟三號能源股份有限公司","臺南市北區和緯路三段214號1樓","歐陽瓊慧","1200000","1080516"
"125","42938541","半調子戶外生活有限公司","臺南市關廟區山西里文衡路318巷11號1樓","葉曜旗","200000","1080517"
"126","42938556","安吉通光電科技股份有限公司","臺南市東區崇文里崇德二十一街一一三號一樓","黄蒼霖","2000000","1080516"
"127","42938562","宇毅生技有限公司","臺南市安南區鳳凰里安中路一段836號12樓","陳盈羽","200000","1080517"
"128","42938578","鴻工三號能源股份有限公司","臺南市北區和緯路三段214號1樓","歐陽瓊慧","1200000","1080520"
"129","42938583","澄田建設股份有限公司","臺南市永康區永安一街101號","朱仁宗","1000000","1080517"
"130","42938599","富進鋁材有限公司","臺南市永康區永大二路91號3樓","蔡浩文","10000000","1080517"
"131","42938606","康希企業有限公司","臺南市東區龍山里林森路一段395號9樓","葉錦梅","1000000","1080517"
"132","42938612","海鐵科自動化有限公司","臺南市南區明德里水交社路20巷18號6樓之5","簡啟文","1000000","1080520"
"133","42938628","東聲燈光音響事業有限公司","臺南市歸仁區許厝里仁愛六街1號1樓","張健洲","500000","1080520"
"134","42938633","銘峰湖美有限公司","臺南市北區大豐里中華北路一段100號1樓,102號1樓","蔡昕達","500000","1080520"
"135","42938649","衣術運動股份有限公司","臺南市南區大成里健康路一段401號7樓","黃懷萱","500000","1080517"
"136","42938654","廣誠事業有限公司","臺南市東區自強里富農街一段199巷3號2樓","周良妍","60000","1080520"
"137","42938660","鑫成金屬科技貿易有限公司","臺南市中西區法華里健康路一段170巷1弄8號1樓","成亦彬","500000","1080517"
"138","42938676","銓恆實業有限公司","臺南市仁德區上崙里中正路一段788號1樓","韓智耀","60000","1080520"
"139","42938681","黑火山恆昇國際有限公司","臺南市東區莊敬里中華東路一段88號","翁靜怡","10000","1080517"
"140","42938697","鴻春一號能源股份有限公司","臺南市北區和緯路三段214號5樓","李岳勲","1200000","1080520"
"141","42938704","鴻璟五號能源股份有限公司","臺南市北區和緯路三段214號6樓","方振名","1200000","1080520"
"142","42938710","鴻工五號能源股份有限公司","臺南市北區和緯路三段214號6樓","方振名","1200000","1080520"
"143","50919547","新納貿易有限公司","桃園市楊梅區金溪里迎旭三街14巷28號(1樓)","李碧霞","200000","1080430"
"144","50919552","众擊有限公司","桃園市楊梅區青山里青山六街37號","張筱羚","200000","1080430"
"145","50919568","全球房屋有限公司","桃園市觀音區三多街85號(1樓)","廖國棟","1000000","1080501"
"146","50919589","潔能綠能有限公司","桃園市桃園區同安里藝文一街86之3號7樓","林采潔","2000000","1080430"
"147","50919602","謙和鮮果實業有限公司","桃園市平鎮區新富一街199號","潘依婷","500000","1080430"
"148","50919639","瑪瑪朵國際股份有限公司","桃園市楊梅區三陽路368巷38號","蔡正芝","100000","1080430"
"149","50919650","比利港國際貿易股份有限公司","桃園市龍潭區渴望路185號3樓之3","余鑒洋","1000000","1080430"
"150","50919672","紘威有限公司","桃園市楊梅區東流里中山南路616號13樓","李佳琦","295000","1080430"
"151","50919687","元立國際事業有限公司","桃園市桃園區大興西路2段225號2樓","廖梓傑","100000","1080501"
"152","50919693","碼吉數位有限公司","桃園市八德區中正路32巷6號11樓","謝尚修","10000","1080430"
"153","50919700","霈豐企業有限公司","桃園市中壢區中原里成章四街69號(2樓)","黃若茵","100000","1080501"
"154","50919716","享銘投資有限公司","桃園市龜山區和平街22號","梁若楠","5000000","1080501"
"155","50919722","弈捷有限公司","桃園市八德區大湳里和義街15號5樓","林呈偉","200000","1080501"
"156","50919737","安創國際有限公司","桃園市桃園區忠義里民富二街66號(1樓)","蘇子維","5000000","1080501"
"157","50919743","旺泰股份有限公司","桃園市八德區興仁里中正路140號9樓","劉淇湧","60000000","1080501"
"158","50919758","銘燦汽車有限公司","桃園市八德區瑞興里介壽路二段252巷71弄90衖6號","蘇峻鋌","300000","1080501"
"159","50919764","奧斯坦有限公司","桃園市桃園區新埔六街76號","方惠群","1000000","1080501"
"160","50919770","君龍盛工程有限公司","桃園市桃園區豐林里介壽路6巷6號(1樓)","鄭君克","100000","1080501"
"161","50919785","昕叡創能有限公司","桃園市中壢區自信里環中東路238號（1樓）","邱淑媚","10000000","1080501"
"162","50919791","宜鴻建設有限公司","桃園市中壢區興和里新生路541號(2樓)","高千惠","500000","1080501"
"163","50919808","諾皓科技股份有限公司","桃園市龜山區文化里復興一路30巷38號5樓","王相皓","1000000","1080502"
"164","50919814","駿發國際有限公司","桃園市平鎮區高雙里高雙路4之1號(1樓)","徐金順","500000","1080501"
"165","50919820","惟興股份有限公司","桃園市中壢區永福里西園路105號","林文東","28000000","1080501"
"166","50919835","愛美樂全球共購股份有限公司","桃園市桃園區國際一路32號(1樓)","張榮威","1000000","1080502"
"167","50919841","女王國際貿易有限公司","桃園市龜山區光峯路千禧新城60號7樓","朱庭瑩","200000","1080502"
"168","50919856","筑軒國際設計有限公司","桃園市八德區大愛里重慶街177巷20之1號","吳承軒","200000","1080502"
"169","50919862","銘景建設有限公司","桃園市平鎮區平安里中豐路南勢一段158巷64號（1樓）","黃美珍","1500000","1080502"
"170","50919878","鎰大科技有限公司","桃園市蘆竹區中福里龍壽街一段261巷4號(2樓)","黃智誠","500000","1080429"
"171","50919883","驊亞國際貿易有限公司","桃園市蘆竹區中華街32號","龔若羚","5000000","1080502"
"172","50919899","科泉股份有限公司","桃園市中壢區中北路31號3樓之3","陳金通","3000000","1080503"
"173","50919906","盈佳工程有限公司","桃園市大溪區仁義里僑愛巷26弄3號(2樓)","林麗珠","1000000","1080502"
"174","50919912","廣呈工程有限公司","桃園市觀音區福壽街39號(1樓)","黃秀英","200000","1080502"
"175","50919928","本因消防工程有限公司","桃園市大園區田心里25鄰和平西路47巷1之1號5樓","呂承翰","1000000","1080502"
"176","50919933","隆昌通信科技有限公司","桃園市中壢區仁美里普慶路216號(1樓)","羅朝璋","700000","1080502"
"177","50919949","揚泰國際有限公司","桃園市楊梅區青山里青山六街29巷16號7樓","李松美","30000","1080503"
"178","50919954","台灣固安力企業有限公司","桃園市中壢區自立里永福路1108號5樓","鄔嘉翔","6000000","1080503"
"179","50919960","彩絪科技有限公司","桃園市龜山區精忠里長峰路12號1樓","蘇春全","500000","1080503"
"180","50919976","帛霖投資有限公司","桃園市桃園區國強一街170之1號","林育正","3000000","1080503"
"181","50919981","昇化科技有限公司","桃園市大園區致善路一段80號(1樓)","蔡宗修","400000","1080503"
"182","50919997","信福物業有限公司","桃園市桃園區同安里南平路217號(2樓)","陳柏霖","100000","1080503"
"183","50920002","蓮萱有限公司","桃園市桃園區同安里中正路858號(1樓)","吳羚榛","200000","1080503"
"184","50920018","原力心拓室內裝修有限公司","桃園市中壢區領航南路三段328號5樓","彭三榮","200000","1080503"
"185","50920024","瀧程空間設計有限公司","桃園市桃園區中山里23鄰泰昌十街８號4樓之2","桂淂瑢","100000","1080503"
"186","50920039","鳳凰禮儀有限公司","桃園市龍潭區東興里中興路253號","曾詠婕","100000","1080503"
"187","50920045","艾波工作室有限公司","桃園市平鎮區新榮里034鄰榮興街79號","徐佩君","150000","1080503"
"188","50920066","智華成有限公司","桃園市中壢區龍昌里後寮一路329號","陳俊華","500000","1080503"
"189","50920072","博浩登電子科技有限公司","桃園市八德區金和路79號7樓","許崇徉","200000","1080503"
"190","50920087","冠鮮灃企業有限公司","桃園市龜山區精忠里光峯路181號(1樓)","林育民","500000","1080503"
"191","50920093","寶喬設計工程有限公司","桃園市桃園區建國里林森路18號(1樓)","游聖舟","300000","1080503"
"192","50920100","翔毅汽車電子有限公司","桃園市龜山區文明路101號","蘇毅仁","50000","1080503"
"193","50920116","圓橙建設股份有限公司","桃園市桃園區中正路1080號15樓","陳紹睦","15000000","1080506"
"194","50920122","旭鈊有限公司","桃園市新屋區中興路47號","梁瓅蔙","100000","1080503"
"195","50920137","台灣悠麗詩有限公司","桃園市桃園區大興西路二段26之9號9樓","巫奉聖","500000","1080503"
"196","50920143","創普汽車有限公司","桃園市大園區橫峰里興德路32號9樓","黃富龍","6000000","1080506"
"197","50920158","客歐智能科技有限公司","桃園市中壢區過嶺里松德路30號","張文忠","20000","1080506"
"198","50920164","文畯有限公司","桃園市桃園區北埔里莊二街260巷4弄1號","李文安","500000","1080506"
"199","50920170","傳恩數據科學有限公司","桃園市中壢區莊敬路96號","金新恩","500000","1080506"
"200","50920185","福大囍能源有限公司","桃園市中壢區民權路四段485號(3樓)","梁淑惠","50000","1080507"
"201","50920191","鐵三角國際有限公司","桃園市蘆竹區上興里上興路172號","陳俊昌","300000","1080506"
"202","50920208","源承工程有限公司","桃園市楊梅區梅溪里中山北路二段82巷7號7樓","黃章錦","1000000","1080506"
"203","50920214","匯盛興有限公司","桃園市八德區大華里介壽路2段133巷101號9樓","張淑慧","1000000","1080506"
"204","50920220","瑞泰實業有限公司","桃園市平鎮區上海路3號","吳文清","1200000","1080506"
"205","50920235","海爾斯科技有限公司","桃園市龍潭區工二路一段202號（1樓）","陳立偉","1000000","1080506"
"206","50920241","上發股份有限公司","桃園市八德區忠勇一街33號9樓","傅源偉","2000000","1080507"
"207","50920256","木秀多元有限公司","桃園市大園區三石里三和路40號","鄭佳芳","2000000","1080507"
"208","50920278","層峰國際有限公司","桃園市大溪區埔仁路248巷3號","陳信德","1000000","1080507"
"209","50920283","峰盛股份有限公司","桃園市楊梅區新榮里電研路8-2號","史奇峰","3000000","1080507"
"210","50920299","宏遠工程檢測有限公司","桃園市楊梅區梅溪里新農街二段209巷125弄200號(1樓)","張寶蓮","200000","1080507"
"211","50920306","祥隆開發有限公司","桃園市桃園區豐林里建國路163號","黃惠蘭","28000000","1080507"
"212","50920312","遠流物業有限公司","桃園市蘆竹區蘆竹里富國路二段81號","謝金興","76000000","1080507"
"213","50920328","登奎科技有限公司","桃園市蘆竹區南崁路二段9號3樓之5","賴志明","1000000","1080507"
"214","50920333","茶盜股份有限公司","桃園市龍潭區渴望路185號3樓之3","余鑒洋","500000","1080508"
"215","50920349","虹淇丸家有限公司","桃園市中壢區洽溪里民權路四段277號4樓","賴虹伊","500000","1080507"
"216","50920354","宇芯微電子有限公司","桃園市楊梅區永寧里環南路255巷17號（1樓）","楊振宇","1000000","1080507"
"217","50920360","威偲登有限公司","桃園市龜山區大岡里下湖街280巷11號(1樓)","李健平","700000","1080507"
"218","50920376","祁安房屋建設開發有限公司","桃園市龍潭區中山里大昌路一段96號(1樓)","李睿榆","1500000","1080507"
"219","50920381","建鼎開發有限公司","桃園市平鎮區復旦路二段186巷276號(1樓)","傅淑芬","1000000","1080507"
"220","50920397","臺壹室內裝修工程有限公司","桃園市中壢區明德里昆明街31號（2樓）","王文福","600000","1080507"
"221","50920404","聯騰資訊股份有限公司","桃園市中壢區中正路95號（6樓）","鐘永彬","2250000","1080507"
"222","50920410","滙盈建設股份有限公司","桃園市中壢區正義里中北路二段446號2樓","陳慧敏","10000000","1080507"
"223","50920426","悉恩整合行銷有限公司","桃園市平鎮區中豐路670巷105號","徐淑貞","100000","1080507"
"224","50920431","驊雅有限公司","桃園市桃園區民生路782號(1樓)","李柏蒼","5000000","1080507"
"225","50920452","連勝不動產仲介有限公司","桃園市桃園區經國路435號","李素連","1000000","1080508"
"226","50920468","雨果家居有限公司","桃園市龜山區文化七路206巷70弄13號6樓","孫宜羚","1000000","1080508"
"227","50920474","繼光能源有限公司","桃園市龜山區復興三路135巷5號","陳志偉","50000","1080508"
"228","50920489","洺辰投資有限公司","桃園市蘆竹區福興里奉化路132巷40號","蔡月麗","5000000","1080508"
"229","50920495","駿騰投資有限公司","桃園市蘆竹區南榮里光明路一段60巷3號","戴惠晴","5000000","1080508"
"230","50920501","耿電有限公司","桃園市中壢區民權路四段485號3樓","吳宗勳","50000","1080508"
"231","50920517","安勝室內裝修有限公司","桃園市桃園區自強里天祥七街100之1號5樓","邱聖哲","5000000","1080508"
"232","50920523","力爾有限公司","桃園市桃園區文康街161之1號","蘇郁淳","200000","1080508"
"233","50920538","程業實業有限公司","桃園市桃園區龍鳳三街76號","施純絹","500000","1080508"
"234","50920559","玓一國際開發有限公司","桃園市蘆竹區蘆竹里蘆興街100巷1弄13之1號(1樓)","李明芳","2000000","1080509"
"235","50920565","金運車業有限公司","桃園市新屋區頭洲里民族路6段187號","蘇淑惠","2000000","1080508"
"236","50920571","惠筠實業有限公司","桃園市觀音區坑尾里廣玉路38號2樓","余芃進","300000","1080508"
"237","50920586","謙誠有限公司","桃園市大溪區仁文里27鄰福居街7巷1號(1樓)","王恭謙","100000","1080508"
"238","50920592","大濟堂生物科技股份有限公司","桃園市楊梅區高山里青年路6號7樓","徐展飛","100000","1080509"
"239","50920609","大匠開發工程有限公司","桃園市中壢區仁愛里功學社新村137號","余宗晏","200000","1080508"
"240","50920615","創流科技股份有限公司","桃園市桃園區中山路425巷17號","汪威霆","1200000","1080509"
"241","50920621","辰安資訊有限公司","桃園市龜山區文青路335號6樓之5","江昱瑤","100000","1080514"
"242","50920636","台灣玳能科技股份有限公司","桃園市蘆竹區錦中里南崁路一段151號","陳欽信","200000000","1080509"
"243","50920642","博暘人力資源管理顧問有限公司","桃園市平鎮區南豐路72號(1樓)","呂妤榛","300000","1080509"
"244","50920657","艾沙莉國際有限公司","桃園市桃園區福山街79巷2弄30號4樓","林景祥","1000000","1080509"
"245","50920663","瑋瑋實業有限公司","桃園市觀音區草漯里福昌街７８號四樓之２","安奎樂","50000","1080509"
"246","50920679","瑞欣生技股份有限公司","桃園市龜山區茶專一街132號","郭建成","300000","1080510"
"247","50920684","夏沐香氛美學生醫有限公司","桃園市中壢區仁美里榮民南路350巷33弄36號(1樓)","郭承煜","500000","1080509"
"248","50920690","光澤彤顏股份有限公司","桃園市中壢區新街里元化路271巷24號（1樓）","王建勝","25000000","1080509"
"249","50920707","合際實業有限公司","桃園市平鎮區平南里漢口街121巷2弄22號(1樓)","蔡春紅","1000000","1080509"
"250","50920713","喜諾亞商業開發有限公司","桃園市桃園區同安里藝文一街86之3號12樓","陳璽仁","800000","1080509"
"251","50920729","昱強科技有限公司","桃園市中壢區普義里普義路217巷20號11樓","張文昱","600000","1080509"
"252","50920734","宏安企業有限公司","桃園市龍潭區福龍路3段136巷36弄15號1樓","邱懷祖","700000","1080509"
