"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"67","50923789","水多多加水站有限公司","桃園市桃園區寶山里寶山街233號3樓之4","黃振祈","500000","1080605"
"68","50923795","墩基實業股份有限公司","桃園市中壢區大安街31號","林仕倫","29000000","1080610"
"69","50923802","進業有限公司","桃園市平鎮區南勢里中豐路南勢一段113號1樓","林明德","1000000","1080606"
"70","50923818","宇澤實業有限公司","桃園市八德區廣隆里廣隆街79巷22弄16號","王玉龍","200000","1080606"
"71","50923824","新宥國際有限公司","桃園市楊梅區裕新里裕成南路382號7樓之2","楊薔薇","200000","1080606"
"72","50923839","華浤聯合事業有限公司","桃園市蘆竹區五福里五福六路47號","謝雅莉","1000000","1080606"
"73","50923845","富麗旺地產有限公司","桃園市楊梅區楊明里18鄰楊新北路381巷2弄33號","傅麗安","1000000","1080606"
"74","50923850","寬量貿易有限公司","桃園市桃園區寶安里中埔一街380號11樓","蘇庭寬","1000000","1080606"
"75","50923866","新得毅開發股份有限公司","桃園市蘆竹區長興里西溪路221號","張宏一","2000000","1080606"
"76","50923872","百合開發國際有限公司","桃園市中壢區後寮里龍安六街14號","巫雅雯","3000000","1080606"
"77","50923887","喬旭淨水有限公司","桃園市中壢區舊明里中山路445號(1樓)","鄭瑞美","200000","1080606"
"78","50923893","技鼎鐳射精機股份有限公司","桃園市中壢區龍德里龍興路167號10樓之11","莊坤富","3600000","1080606"
"79","50923900","翻轉之管理顧問有限公司","桃園市桃園區中聖里6鄰中山路847巷22號21樓","李靜芬","200000","1080610"
"80","50923916","鍏誠科技有限公司","桃園市中壢區龍慈里龍慈路635巷169弄18號(1樓)","陳武漢","300000","1080610"
"81","50923922","翊誠搬家貨運有限公司","桃園市桃園區美光街93號(1樓)","簡嘉男","10000000","1080610"
"82","50923937","展鶴生技國際有限公司","桃園市中壢區元化路224號6樓","孫圓舒","500000","1080610"
"83","50923943","大有印刷有限公司","桃園市桃園區中福里中興路756巷331弄80號(1樓)","林昭萍","1000000","1080610"
"84","50923958","群邑建設股份有限公司","桃園市桃園區中正路1058號15樓","陳志昇","210000000","1080610"
"85","50923964","浦騰科技股份有限公司","桃園市蘆竹區福祿里福祿一街95號九樓","吳坤棋","510000","1080610"
"86","50923970","新宥國際有限公司","桃園市楊梅區裕新里裕成南路382號7樓之2","楊薔薇","200000","1080606"
"87","50923985","日麗光能有限公司","桃園市楊梅區四維里益新二街50號（1樓）","李榮熀","1000000","1080610"
"88","50923991","伊諾德管理顧問股份有限公司","桃園市桃園區中埔里吉安一街199號11樓","陳冠宇","500000","1080610"
"89","50924008","彬喬有限公司","桃園市中壢區興平里中豐北路38號（1樓）","吳侑諠","1000000","1080610"
"90","50924014","仕駿國際有限公司","桃園市龜山區文化七路96號11樓","陳宏駿","100000","1080611"
"91","50924020","禾健生技股份有限公司","桃園市桃園區介壽路22號","車曉蓉","56000000","1080611"
"92","50924035","聯捷光電科技有限公司","桃園市中壢區復興里長樂街69巷11號8樓","劉清輝","500000","1080611"
"93","50924041","震曜國際股份有限公司","桃園市桃園區中寧里大興西路二段6號10樓之5","陳彥睿","900000","1080611"
"94","50924056","集十創意有限公司","桃園市龜山區萬壽路一段161號10樓之3","林弘怡","20000","1080611"
"95","50924062","加福貿易有限公司","桃園市桃園區明德里中正路1223號14樓","高坤勇","1000000","1080613"
"96","50924078","欣典有限公司","桃園市桃園區自強里莊敬路一段181巷11號","林雯雅","5000000","1080611"
"97","50924083","永吉昕國際企業有限公司","桃園市桃園區自強里經國路555號4樓之3","蔡岳倫","500000","1080611"
"98","50924099","生命藍圖心靈文化教育事業有限公司","桃園市中壢區仁德里晉元路337巷12弄12號（1樓）","簡郁春","1000000","1080611"
"99","50924106","穎資國際開發有限公司","桃園市桃園區忠義里民富一街10之1號3樓","余穎","1000000","1080611"
"100","50924112","亞伯特國際投資有限公司","桃園市桃園區中山路847巷25號2樓","彭雅偋","2500000","1080611"
"101","50924128","艾力克投資有限公司","桃園市桃園區中山路847巷27號2樓","楊珊珊","2500000","1080611"
"102","50924133","澤緯國際有限公司","桃園市中壢區龍昌里龍川街87巷5號（1樓）","唐惠麟","1000000","1080611"
"103","50924149","若寧投資有限公司","桃園市桃園區中山路847巷25號2樓","張惠君","2500000","1080611"
"104","50924154","麥迪多元設計有限公司","桃園市龍潭區大平里龍源路大平段266號2樓","葉素慧","250000","1080611"
"105","50924160","順穎工程有限公司","桃園市龜山區大坑里南上路663巷23之16號","康盛棠","1000000","1080611"
"106","50924176","鈜竣精密機械有限公司","桃園市八德區永豐里開隆街42號（2樓）","林慧珠","500000","1080611"
"107","50924181","禾點環球有限公司","桃園市中壢區中山里榮安十三街197號4樓","鍾乙廷","100000","1080611"
"108","50924197","新翔昌有限公司","桃園市蘆竹區奉化路166之2號6樓","陳渝淋","500000","1080611"
"109","50924204","樂寶科技有限公司","桃園市桃園區同安里中正路1080號8樓","林秉叡","300000","1080612"
"110","50924210","歐略德國際事業有限公司","桃園市八德區明光街7巷7號(1樓)","蔡惠珍","500000","1080612"
"111","50924226","健淳股份有限公司","桃園市桃園區南埔里大興西路二段265號7樓之1","張國賓","6500000","1080612"
"112","50924231","普羅科材股份有限公司","桃園市蘆竹區內厝里南山路二段192巷15樓（1樓）","陳明弘","1000000","1080612"
"113","50924247","有霖消防機電工程有限公司","桃園市中壢區興仁路二段463巷3之3號6樓","陳霈綺","1000000","1080612"
"114","50924252","昌賜有限公司","桃園市中壢區內定二十街175巷40號(1樓)","李昀書","500000","1080612"
"115","50924268","梧桐人居土地開發股份有限公司","桃園市楊梅區瑞塘里永美路445巷22弄10號6樓","李瑋倫","5000000","1080612"
"116","50924274","旺德電子有限公司","桃園市大溪區仁善一街160號(1樓)","黃鈞陶","3000000","1080612"
"117","50924289","凱昱工程有限公司","桃園市桃園區鹽務路54巷73號1樓","游純瑜","500000","1080612"
"118","50924295","實升有限公司","桃園市中壢區永福里16鄰西園路48巷22號（1樓）","張萁升","1500000","1080612"
"119","50924302","臻繕控股有限公司","桃園市中壢區興南里九和一街1號5樓之1","王嘉成","1000000","1080612"
"120","50924318","譽誠科技股份有限公司","桃園市龜山區楓福里豐榮街2號（1樓）","吳宗憲","3000000","1080612"
"121","50924324","美嘉醫療器材有限公司","桃園市桃園區龍祥街15巷8弄3號2樓","蕭清治","500000","1080612"
"122","50924339","析立方科技有限公司","桃園市楊梅區高鵬二街15號","鄭斯文","1000000","1080612"
"123","50924345","夏潔有限公司","桃園市平鎮區金陵里環南路三段197號14樓","陳品妤","200000","1080612"
"124","50924350","街街跑通路有限公司","桃園市桃園區中成里慈文路466號","陳雅茵","5000000","1080612"
"125","50924366","洛風有限公司","桃園市中壢區青埔里高鐵站前西路二段113號7樓","陳品樺","200000","1080612"
"126","50924372","賀食股份有限公司","桃園市桃園區永安路453號","陳麗梅","50000","1080613"
"127","50924387","依品企業有限公司","桃園市平鎮區忠貞里中正三路113號10樓","黃惠元","100000","1080612"
"128","50924393","和迅生命科學股份有限公司","桃園市觀音區樹林里建國路61號","温政翰","42000000","1080612"
"129","50924507","捷營工程有限公司","桃園市蘆竹區南崁里忠孝東路1號2樓","陳玉婷","250000","1080612"
"130","50924513","中華醋晶生技有限公司","桃園市桃園區東埔里正康二街91號（1樓）","陳善珓","500000","1080612"
"131","50924529","安健企業有限公司","桃園市龜山區山德里林森路103巷14弄41號（1樓）","李志明","1000000","1080613"
"132","50924534","峰裕企業有限公司","桃園市中壢區仁愛里新中北路786之1號","游啟東","500000","1080613"
"133","50924540","合偉營造股份有限公司","桃園市八德區中正路146號","林政希","3600000","1080613"
"134","50924555","台灣新化科技有限公司","桃園市蘆竹區南榮里中正路163號7樓","邱玫芳","200000","1080613"
"135","50924561","惠旭環境科技有限公司","桃園市中壢區中原里仁愛路46號(1樓)","呂旭晃","100000","1080613"
"136","50924577","巨業不動產經紀有限公司","桃園市中壢區元化路44號","黃弘林","1000000","1080613"
"137","50924582","唯萌有限公司","桃園市八德區大安里和平路649巷11號六樓","許靖華","200000","1080613"
"138","50924598","佳承物業有限公司","桃園市平鎮區環南路二段13號地下一層","蘇進晧","50000","1080613"
"139","50924605","德信五金有限公司","桃園市蘆竹區南山路二段435號","黃秀鳳","1000000","1080613"
"140","50924611","水星生活有限公司","桃園市中壢區中美路二段117號9樓、9樓之1、9樓之2、9樓之3、9樓之4","許金發","1000000","1080613"
"141","50924627","帝琞行銷有限公司","桃園市楊梅區四維里永美路387巷139號（1樓）","徐瑜彤","250000","1080613"
"142","50924632","樂玩國際娛樂事業有限公司","桃園市桃園區大興西路二段139巷117號5樓","謝仁傑","100000","1080613"
"143","50924648","車酷國際企業有限公司","桃園市桃園區文中里文中路185號","何惠琳","1000000","1080613"
"144","50924653","得立宸科技股份有限公司","桃園市楊梅區中山北路一段199巷110號","余俊榮","18000000","1080613"
"145","50924669","昇達小客車租賃有限公司","桃園市中壢區環中東路930號","黃鋒洲","5000000","1080613"
"146","50924675","以琳國際有限公司","桃園市龍潭區三和里6鄰渴望路575號","郭信威","1000000","1080613"
"147","50924680","常鑫工程顧問有限公司","桃園市八德區東勇街400巷2弄32號","連育德","2200000","1080614"
"148","50924696","意來得有限公司","桃園市桃園區中正路1102之2號7樓","廖昱璁","5000000","1080614"
"149","50924703","兆麟國際有限公司","桃園市桃園區同德七街36號","黎建明","1000000","1080614"
"150","50924719","京建科技有限公司","桃園市桃園區汴洲里春日路1629巷52號","林士傑","3000000","1080614"
"151","50924725","華茂騰國際有限公司","桃園市平鎮區星友街42巷6弄2號(1樓)","劉騰謙","66000","1080614"
"152","50924730","合興企業有限公司","桃園市龜山區龍壽里萬壽路一段551巷6之1號","黃瑩修","1000000","1080614"
"153","50924746","智陽營造有限公司","桃園市中壢區仁和里華美一路229之7號（1樓）","許銘珊","3600000","1080614"
"154","50924751","研鼎國際有限公司","桃園市中壢區龍德里龍慈路812號(1樓)","戴中易","1000000","1080614"
"155","50924767","羅杰投資有限公司","桃園市桃園區中山路847巷27號2樓","羅志輝","2500000","1080614"
"156","50924773","欣欣國際投資有限公司","桃園市桃園區中山路847巷27號2樓","林欣瑜","2500000","1080614"
"157","50924788","昱騰精密有限公司","桃園市平鎮區忠貞里龍平路356號(1樓)","陳珮玉","1000000","1080614"
"158","50924794","京品科技諮詢有限公司","桃園市中壢區精忠二街2號14樓","邱宜君","500000","1080614"
"159","50924801","翔煜有限公司","桃園市中壢區龍興里龍翔街10號（1樓）","羅秀英","100000","1080614"
"160","50924817","達陞投資有限公司","桃園市蘆竹區南崁路二段142巷43號","邱顯銓","10000000","1080614"
"161","50924823","金展有限公司","桃園市龜山區樂善里文德路102號","賴建宏","6000000","1080614"
"162","50924838","世紀紅貿易股份有限公司","桃園市楊梅區校前路22巷17弄8號（1樓）","宋鴻志","260000","1080614"
"163","50924859","偉儒國際有限公司","桃園市桃園區國強二街233號12樓","羅偉國","100000","1080614"
"164","50924865","得昌布業有限公司","桃園市龜山區嶺頂里東萬壽路311巷55號","黃金河","1000000","1080614"
"165","50924871","姿嘉麗植萃有限公司","桃園市中壢區篤行里17鄰興仁路二段648巷15之9號","賴思嘉","1010000","1080617"
"166","50924886","安達思科技有限公司","桃園市平鎮區和平路216號(2樓)","劉取哲","1000000","1080617"
"167","50924892","凱邦工程有限公司","桃園市桃園區興一街1巷27號(1樓)","陳淵文","250000","1080617"
"168","50924909","玉寶齋有限公司","桃園市大園區五權里中油街358巷14號(1樓)","林宏儒","300000","1080617"
"169","50924915","兩儀生技有限公司","桃園市中壢區新街里延平路309號(1樓)","鳳源春","500000","1080617"
"170","50924921","慶洲工程有限公司","桃園市平鎮區雙連里民族路雙連二段118巷27弄37號(2樓)","張永豪","100000","1080617"
"171","50924936","泰德材料有限公司","桃園市中壢區青雲路100號八樓之6","曾琳","600000","1080617"
"172","50924942","宏毅事業有限公司","桃園市中壢區水尾里華夏路14號(1樓)","呂駿寬","1000000","1080617"
"173","50924957","鼎莉地產顧問有限公司","桃園市楊梅區楊梅里金德路89巷7號(1樓)","朱莉緹","30000","1080617"
"174","50924963","中壢密斯特有限公司","桃園市中壢區延平路440號","石慧玲","100000","1080617"
"175","50924979","達百科有限公司","桃園市中壢區青峰路一段57號8樓","王伯恭","500000","1080617"
"176","50924984","百岳通運有限公司","桃園市大園區田心里新興路72號(1樓)","吳玉華","5000000","1080617"
"177","50924990","鼎祺國際生技有限公司","桃園市桃園區天祥五街11號8樓之3","李紫瀅","300000","1080617"
"178","50925007","博翔自動化有限公司","桃園市桃園區慈文里慈德街116號10樓","張逸堯","200000","1080618"
"179","50925013","墨師坊室內裝修設計有限公司","桃園市平鎮區游泳路120巷106號","林建銘","150000","1080618"
"180","50925029","環蘊科技有限公司","桃園市蘆竹區錦中里南崁路265號8樓之5","洪以柔","100000","1080618"
"181","50925034","旭禾國際有限公司","桃園市蘆竹區大竹路314巷1弄1號(1樓)","林淑惠","100000","1080618"
"182","50925040","拓庠貿易有限公司","桃園市桃園區寶山里民有五街137號11樓","林金鍾","300000","1080618"
"183","50925055","榮行實業有限公司","桃園市桃園區莊敬里莊敬路一段210巷41號6樓","蔡濱隍","300000","1080618"
"184","50925061","飛代爾國際貿易有限公司","桃園市中壢區永光里富貴新村4號1樓","林伸軒","3000000","1080618"
"185","50925077","喬勛工程有限公司","桃園市桃園區同安里新埔六街77號9樓之5","陳隆進","1000000","1080618"
"186","50925082","奕銳科技股份有限公司","桃園市中壢區六和路55號17樓之5","陳奕榮","1000000","1080618"
"187","50925098","旭展興業有限公司","桃園市中壢區中建里延平路500號10樓之4","吳至勇","200000","1080618"
"188","50925105","寶興鋼鐵有限公司","桃園市中壢區忠孝里元生三街121巷47號(1樓)","吳左瑜","2000000","1080618"
"189","50925111","桃竹國際有限公司","桃園市龍潭區烏林里工五路22號","陳奇峰","5000000","1080618"
"190","50925127","金立益玻璃纖維科技有限公司","桃園市新屋區福九路65巷38號(1樓)","劉秀秀","1000000","1080618"
"191","50925132","順暘水產有限公司","桃園市蘆竹區瓦窯里南山路一段139號13樓","張明濬","800000","1080618"
"192","50925148","柏榳有限公司","桃園市中壢區中山里11鄰榮安十四街11號（2樓）","江建霆","33377","1080618"
"193","50925153","坤鈦科技有限公司","桃園市大園區橫峰里中山南路308號5樓之1","陳炫燈","2500000","1080618"
"194","50925169","通德大起重有限公司","桃園市中壢區石頭里建國路100號（2樓）","范金墩","1000000","1080618"
"195","50925175","金狐美研生技有限公司","桃園市桃園區中正里11鄰正光路1巷3號","林美嬌","100000","1080618"
"196","50925180","傅植達農產品行銷有限公司","桃園市平鎮區復旦里復旦路二段130號5樓","蔡懿軒","130000","1080618"
"197","50925196","安宏興業有限公司","桃園市龜山區文化三路37巷13號9樓","陳家漾","1000000","1080620"
"198","50925203","雄宇工程有限公司","桃園市桃園區龍祥里中山路1308巷353號15樓","林政宇","179888","1080619"
"199","50925219","常磊有限公司","桃園市桃園區水汴一路125號14樓之7","李妏萱","5000000","1080619"
"200","50925225","威德精密工業有限公司","桃園市平鎮區大昌路55巷16號5樓","林繼哲","1000000","1080619"
"201","50925230","星茂投資有限公司","桃園市桃園區新埔六街81號","陳頂茂","1000000","1080619"
"202","50925246","聖裕五金回收股份有限公司","桃園市楊梅區瑞坪里蘋果路108巷5弄60號","蔡萬豐","2000000","1080619"
"203","50925251","韓品貿易股份有限公司","桃園市平鎮區南平路149之6號13樓","范美玲","10000000","1080620"
"204","50925267","耆光新能源股份有限公司","桃園市中壢區高鐵站前西路一段268號16樓之5","張秉衡","15000000","1080619"
"205","50925273","令和國際開發有限公司","桃園市桃園區大林里樹仁三街87巷29號4樓","郭碧媛","200000","1080619"
"206","50925288","海泰鮮水產有限公司","桃園市龜山區文青里文學路241號16樓之5","張啓宏","1000000","1080619"
"207","50925294","軒東實業有限公司","桃園市桃園區中原里泰昌一街54之1號6樓","黃月娟","200000","1080619"
"208","50925301","興琳瑋有限公司","桃園市龜山區復興一路276號","李欽榮","2000000","1080620"
"209","50925317","鴻鈞健康有限公司","桃園市桃園區大業路一段69之2號2樓","周敏川","50000","1080619"
"210","50925323","惠友資通有限公司","桃園市中壢區復華里長興街29之1號8樓","康駱峯","3000000","1080619"
"211","50925338","韓大叔餐飲有限公司","桃園市桃園區大興里大業路一段465號","周志文","500000","1080619"
"212","50925359","士禾有限公司","桃園市蘆竹區中山里中山路127號14樓","謝惠怡","5000000","1080619"
"213","50925365","物擎聯合股份有限公司","桃園市桃園區同安里新埔六街77號9樓之5","潘少偉","1500000","1080619"
"214","50925371","勝品王有限公司","桃園市觀音區樹林里建國路172號","王前勝","100000","1080620"
"215","50925386","宥南整合工程有限公司","桃園市桃園區南埔里永安路651號（2樓）","邱奕勳","500000","1080620"
"216","50925392","杏輝生技有限公司","桃園市桃園區慈文路140號2樓之2","徐孟如","200000","1080620"
"217","50925409","信然顧問有限公司","桃園市龍潭區渴望路243巷8之7號","陳爾娜","6000000","1080620"
"218","50925415","世紀鈽錸特股份有限公司","桃園市觀音區金湖里中山路一段1119號","賴惠華","88006900","1080620"
"219","50925421","金鈺科技有限公司","桃園市八德區大湳里和義街2號（1樓）","蔡東梧","500000","1080620"
"220","50925436","翼嘉農產有限公司","桃園市大園區大豐一街62號2樓之3","王藝蓉","200000","1080620"
"221","50925457","嘉鑫塑膠有限公司","桃園市八德區成功街245巷2號","楊雅雯","300000","1080620"
"222","50925463","佳林科技有限公司","桃園市蘆竹區羊稠里愛山街3號2樓","林政忠","300000","1080620"
"223","50925479","闊碼克生技有限公司","桃園市新屋區頭洲里青田路376巷1號（1樓）","黃梓祐","2000000","1080620"
"224","50955542","奇朶菈國際有限公司","桃園市中壢區龍慈里龍和二街347號","薛文娸","500000","1080620"
"225","50955557","和基有限公司","桃園市桃園區中山路474號","蔡秀連","1000000","1080620"
"226","50955563","名亨企業有限公司","桃園市桃園區大林里樹仁三街15巷18號8樓","李瑋倫","5000000","1080621"
"227","50955579","宇創管理顧問有限公司","桃園市平鎮區東安里龍南路430巷48弄4號3樓","葉瓊琳","100000","1080620"
"228","50955584","深夜食糖國際有限公司","桃園市龜山區中興里壽山路仁壽巷62號(1樓)","周邦彥","1000000","1080620"
"229","50955590","新美學有限公司","桃園市平鎮區貿易里貿一路53號（2樓）","黃琬惠","1000000","1080620"
"230","50955607","三本有限公司","桃園市桃園區中原里宏昌六街101號","林桂枝","500000","1080620"
"231","50955613","衛蜂智能股份有限公司","桃園市中壢區明德路60號5樓","裴翊淵","300000","1080621"
"232","50955629","豐榮國際科技有限公司","桃園市桃園區文中一路25巷58號1樓","崔家榮","1000000","1080621"
"233","50955634","全新建設有限公司","桃園市桃園區豐林里建國路236號(1樓)","王淑君","6000000","1080621"
"234","50955640","鑫利昇國際實業有限公司","桃園市中壢區中福路349巷66號(1樓)","張景勝","300000","1080621"
"235","50955655","濬鐿興業有限公司","桃園市桃園區萬壽路三段99巷5弄1之4號","詹濬隆","50000","1080621"
"236","50955661","詮佳國際有限公司","桃園市蘆竹區南山路二段471號（1樓）","王韻茹","500000","1080621"
"237","50955677","漸欣食品廠有限公司","桃園市大溪區仁美里松樹56號","林淑女","10000000","1080621"
"238","50955682","僑泰有限公司","桃園市龜山區振興路776巷5之1號","顏登榮","10000000","1080621"
"239","50955698","東鼎土地開發有限公司","桃園市八德區義勇街128號（一樓）","劉珍妤","200000","1080621"
"240","50955705","澤豐營造有限公司","桃園市龍潭區民族路267號(1樓)","吳澤豐","4000000","1080621"
"241","50955711","泓盛開發股份有限公司","桃園市蘆竹區經國路892號16樓","梁興盛","1000000","1080624"
"242","50955727","善翊有限公司","桃園市中壢區中央里裕民街26之1號11樓","曾靖騰","1000000","1080624"
"243","50955732","保祐傳承科技有限公司","桃園市中壢區永福里中園路187巷1弄16號(1樓)","吳臻昀","2000000","1080621"
"244","50955748","力榕展業有限公司","桃園市蘆竹區中興路53號","陳又瑜","2000000","1080624"
"245","50955753","全新建設有限公司","桃園市桃園區豐林里建國路236號(1樓)","王淑君","6000000","1080621"
"246","50955769","亭宇企業有限公司","桃園市龜山區萬壽路二段873巷10號5樓","鄭瑞鉦","500000","1080624"
"247","50955775","隆機敏企業有限公司","桃園市桃園區龍壽里龍城三街45號7樓","鄒敏","500000","1080624"
"248","50955780","靖揚國際行銷股份有限公司","桃園市中壢區中豐北路46號","邱新揚","50000","1080624"
"249","50955796","齊騰自動化有限公司","桃園市平鎮區金星里中庸路118號11樓之2","鍾政仁","100000","1080624"
