"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"66","42935642","澄居有限公司","臺南市中西區南美里永福路二段165號二樓、三樓","林明貞","1000000","1080410"
"67","42935657","翔億科技有限公司","臺南市中西區光賢里和緯路四段277巷37號1樓","黃珈翔","1500000","1080409"
"68","42935663","信銓香料生技有限公司","臺南市東區中華東路二段２２６巷２７弄７號二樓","蔡佩珊","5000000","1080409"
"69","42935679","淨邦環保科技有限公司","臺南市安平區金城里湖內二街１７號一樓","呂信甫","1000000","1080409"
"70","42935684","義文行銷有限公司","臺南市北區合興里開元路394巷37號2樓","巫秉恩","600000","1080409"
"71","42935690","全權企業有限公司","臺南市西港區營西里中洲25之43號1樓","李昭儀","200000","1080410"
"72","42935707","福多商企業有限公司","臺南市東區小東里東安路251巷55號","簡惠芬","500000","1080409"
"73","42935713","翰翔翔量國際有限公司","臺南市永康區大灣里大灣路229號1樓","汪甶均","500000","1080409"
"74","42935729","天鴿國際有限公司","臺南市新營區新東里東泰七街48號1樓","張雅慧","500000","1080410"
"75","42935734","約設集室內設計有限公司","臺南市永康區東橋十街25號1樓","黃建誌","150000","1080410"
"76","42935740","筑宅室內裝修股份有限公司","臺南市安平區國平里健康路三段３１７號八樓之五","楊菀荑","2000000","1080409"
"77","42935755","盛中雪國際股份有限公司","臺南市中西區新美街127號二樓","黃永盛","12000000","1080409"
"78","42935761","雲傑科技股份有限公司","臺南市東區成大里北門路二段16號三樓","鄭宇傑","5000000","1080410"
"79","42935777","水澱精密有限公司","臺南市南區南都里明興路108號1樓","洪小涵","200000","1080410"
"80","42935782","橙式科技有限公司","臺南市東區東光路二段１２９號","黃聖竣","2000000","1080410"
"81","42935798","家圓建設股份有限公司","臺南市南區利南街75號1樓","莊家琪","5000000","1080411"
"82","42935805","凱特宏業有限公司","臺南市安南區海佃路四段149巷5號一樓","邱淑華","1000000","1080410"
"83","42935811","品生活科技有限公司","臺南市安南區安富一街76號1樓","張雅燕","3000000","1080411"
"84","42935827","仟潤科技有限公司","臺南市永康區大灣里民族路１９０巷３９號","郭騏嶔","600000","1080410"
"85","42935832","昊陽電業股份有限公司","臺南市安平區億載里永華十一街17巷30號四樓","杜鎧兆","1000000","1080411"
"86","42935848","擎天開發有限公司","臺南市東區虎尾里富農街一段１０４號","潘姮方","1000000","1080411"
"87","42935853","連翔綠能科技股份有限公司","臺南市歸仁區西埔里保大路二段129巷25號一樓","陳志斌","3000000","1080411"
"88","42935869","翼鵬國際藝術有限公司","臺南市北區元寶里北園街38號二樓之一","陳佳揚","500000","1080411"
"89","42935880","盈囍建設開發有限公司","臺南市西港區後營里後營321之15號","謝孟樺","1000000","1080411"
"90","42935896","三弘科技有限公司","臺南市永康區成功路２０４巷３１號四樓之５","白尉廷","2000000","1080411"
"91","42935903","頂大智慧學習人機開發有限公司","臺南市中西區淺草里正德街13巷13號一樓","杜平金","4000000","1080411"
"92","42935919","佳協開發有限公司","臺南市仁德區太子里太子北路19號一樓","林英君","3000000","1080411"
"93","42935925","紀馳國際有限公司","臺南市安平區安平路７６０號","曾炫達","200000","1080411"
"94","42935930","心韻股份有限公司","臺南市南區文華里金華路二段３４５巷２９號一樓","廖冠昕","200000","1080411"
"95","42935946","龍裕交通有限公司","臺南市仁德區仁德里文山路18號1樓","劉芳華","25000000","1080415"
"96","42935951","鴻懋國際有限公司","臺南市南區新昌里五妃街396號一樓","蔡馥謙","16000","1080412"
"97","42935967","馨嚮有限公司","臺南市東區衛國里衛國街112巷23之2號","王鼎云","300000","1080412"
"98","42935988","肉多多台南怡平有限公司","臺南市安平區怡平路1號3樓之1、3樓之2","趙懿婷","200000","1080412"
"99","42935994","卡興實業有限公司","臺南市新營區新南里明清一街65號2樓","吳許貴鑾","1000000","1080415"
"100","42936001","鉝荃新市有限公司","臺南市新市區新和里中山路326之7號1樓","張筱凰","500000","1080412"
"101","42936017","禾信鋼鋁有限公司","臺南市南區郡南里永興三街45巷12號一樓","薛世祥","500000","1080412"
"102","42936023","鉅濰綠能有限公司","臺南市中西區永華里忠義路二段30號","吳亦清","100000","1080412"
"103","42936038","龍譽貿易有限公司","臺南市東區龍山里長榮路一段256號10樓之7","莊書穎","350000","1080412"
"104","42936065","沃德電子有限公司","臺南市東區關聖里裕信路２３２巷２２號1樓","許君如","5000000","1080412"
"105","42936071","鴻縣能源股份有限公司","臺南市北區和緯路三段214號6樓","洪煜昌","1200000","1080415"
"106","42936086","鴻工一號能源股份有限公司","臺南市北區和緯路三段214號6樓","洪煜昌","1200000","1080416"
"107","42936092","邦暉企業股份有限公司","臺南市新化區健康路3號1樓","謝育倫","3600000","1080415"
"108","42936109","亞易工業材料有限公司","臺南市仁德區後壁里中正路二段301巷11弄10號1樓","林煥達","5000000","1080416"
"109","42936115","辰財國際聯合有限公司","臺南市永康區中山東路327號1樓","王宜宸","305000","1080416"
"110","42936121","頂美教育股份有限公司","臺南市中西區西湖里頂美一街76巷10號1樓","謝冷雪","300000","1080416"
"111","42936136","邑宸工程有限公司","臺南市善化區小新里成功新村60號8樓","郭欽榮","1000000","1080416"
"112","42936142","証順興業有限公司","臺南市新化區太平里中正路673號1樓","吳宗欣","2000000","1080415"
"113","42936157","閎崴開發工程有限公司","臺南市仁德區保安里文賢路二段１５巷５６弄２號一樓","黃琛博","1200000","1080415"
"114","42936163","初昕有限公司","臺南市永康區安康里中華路619巷22弄7號","張凱炫","1000000","1080416"
"115","42936179","鴻春能源股份有限公司","臺南市北區和緯路三段214號6樓","洪煜昌","1200000","1080415"
"116","42936184","宏庠鋁業設計開發有限公司","臺南市永康區甲頂里甲頂路一七五巷一五弄七號一樓","施成穎","3000000","1080415"
"117","42936190","學成教育事業股份有限公司","臺南市東區東光里東平路267號一樓","李智裕","300000","1080415"
"118","42936207","愛普利科技有限公司","臺南市善化區坐駕里信義路33號1樓","黃煒淳","500000","1080417"
"119","42936213","鴻羅一號能源股份有限公司","臺南市北區和緯路三段214號6樓","洪煜昌","1200000","1080415"
"120","42936229","艾美欣工程有限公司","臺南市安南區安西里安通路五段87號","劉筱梅","100000","1080415"
"121","42936234","沐涵行銷有限公司","臺南市後壁區頂安里頂寮106之16號1樓","張晏涵","300000","1080416"
"122","42936240","宏德興業有限公司","臺南市北區臨安路二段143巷112弄27號一樓","詹前毅","100000","1080416"
"123","42936255","和立數位科技有限公司","臺南市東區裕農里東寧路474號1樓","王淑華","3000000","1080417"
"124","42936261","詮盛生技有限公司","臺南市中西區赤崁里忠義路二段244號3樓","蔡耕有","500000","1080416"
"125","42936277","狀元李餐飲事業有限公司","臺南市南區金華里惠南街98巷1號1樓","吳嘉雯","600000","1080417"
"126","42936282","宸驊國際開發有限公司","臺南市仁德區保安里開發三路17號二樓","羅麗珠","1800000","1080417"
"127","42936305","吉捷貿易有限公司","臺南市中西區淺草里金華路三段248號6樓之3","陳冠潔","100000","1080417"
"128","42936311","虹美國際有限公司","臺南市東區崇明里大同路二段615號9樓之3","蔡宜秀","100000","1080416"
"129","42936327","吉加能源有限公司","臺南市永康區龍潭里龍橋街１３０巷２１號一樓","林政男","500000","1080417"
"130","42936332","鼎禾開發股份有限公司","臺南市新市區大營里大營285之1號2樓","葉訓志","1000000","1080417"
"131","42936369","富得行銷有限公司","臺南市北區大港里賢北街１９５巷８弄１１號一樓","顏芳仕","1000000","1080417"
"132","42936375","道豐有限公司","臺南市永康區五王里成功路224號1樓","謝伯林","3000000","1080418"
"133","42936380","微鑫企業有限公司","臺南市永康區尚頂里中正南路344巷4號","王之偉","2000000","1080418"
"134","42936396","佑倡物流有限公司","臺南市麻豆區興中路250巷100號1樓","李國賓","500000","1080419"
"135","42936403","品漾室內設計有限公司","臺南市東區東門路三段31號3樓","鄭智隆","100000","1080417"
"136","42936419","羿品祥餐飲有限公司","臺南市北區成德里北安路一段161號一樓","張廣新","2000000","1080418"
"137","42936425","富大臉有限公司","臺南市北區開元路４８５巷４１弄６號二樓之１","簡安淇","20000","1080418"
"138","42936430","皇僑建設股份有限公司","臺南市佳里區鎮山里中興街277號","蘇清進","7200000","1080419"
"139","42936451","旭賢科技有限公司","臺南市安南區公學路4段257巷15號1樓","李冠霖","300000","1080418"
"140","42936467","握吾邸股份有限公司","臺南市中西區成功路223號1樓","邵蘿婕","5000000","1080418"
"141","42936473","頂榛工程有限公司","臺南市西港區營西里後營2之10號1樓","王河鳴","300000","1080418"
"142","42936488","登村建設有限公司","臺南市善化區光文里民生路8號1樓","梁啓雄","5000000","1080419"
"143","42936494","勝傑水產有限公司","臺南市鹽水區北門路7巷15弄9號1樓","許淑惠","1000000","1080419"
"144","42936500","豊豪創意有限公司","臺南市永康區塩行里新民街57號","陳欣豊","10000","1080418"
"145","42936516","巨石建設有限公司","臺南市東區崇明里崇明路720號1樓","陳國棟","10000000","1080419"
"146","42936522","嘉賢工業有限公司","臺南市仁德區二行里二行一路71巷38號一樓","陳煥賢","300000","1080419"
"147","42936537","文陽國際有限公司","臺南市北區和順里臨安路二段２５０之１號二樓","陳百文","200000","1080418"
"148","42936543","二零一八實業有限公司","臺南市永康區大橋里中華路796-1號","江佩芮","100000","1080418"
"149","42936558","成大經營學苑股份有限公司","臺南市東區裕農里裕農路345巷40號一樓","蔡明田","500000","1080419"
"150","42936564","維辰生技有限公司","臺南市南區文南里健康路二段501之3號六樓之1","賴伊琳","100000","1080418"
"151","42936570","上赫實業有限公司","臺南市鹽水區南港里坔頭港134之3號","許綵玲","500000","1080419"
"152","42936585","宏隼建設有限公司","臺南市永康區大同街421號1樓","王春億","7000000","1080419"
"153","42936591","明石有限公司","臺南市北區公園路367號九樓之4","張郁文","1000000","1080419"
"154","42936608","聯強數位有限公司","臺南市中西區民族路二段52號","呂聖璽","2000000","1080419"
"155","42936614","豆的食品有限公司","臺南市北區華德里北成路430號","蔡建男","500000","1080422"
"156","42936620","皇竣生技有限公司","臺南市永康區小東路689之70號","左文屏","600000","1080419"
"157","42936635","百曜興業有限公司","臺南市安南區佃東里十二佃路146巷82弄23號一樓","陳美淋","530000","1080419"
"158","42936641","中揚有限公司","臺南市北區大道里北門路二段527巷22號8樓之1","黃建智","2000000","1080419"
"159","42936656","開物技研有限公司","臺南市永康區富強路1段１３巷１３號4樓","李有為","2000000","1080419"
"160","42936662","墨美容實業有限公司","臺南市中西區福安里西門路二段22號一樓","王祥紘","4500000","1080419"
"161","42936678","朝昇生技有限公司","臺南市永康區永康里大同街777號11樓之1","蘇正義","2100000","1080419"
"162","42936683","大順工程有限公司","臺南市東區東門路三段31號六樓","張意鳳","500000","1080419"
"163","42936699","珺世賦實業有限公司","臺南市東區東門路三段31號6樓","謝塏誠","10000","1080419"
"164","42936706","嘉德顏料科技有限公司","臺南市新市區港墘里光華街5之35號","吳曼莉","200000","1080423"
"165","42936712","美利善科技顧問股份有限公司","臺南市新市區社內里社內72之60號1樓","李卓隆","10000000","1080423"
"166","42936728","金谷威數位行銷有限公司","臺南市永康區建國里復國路８７巷１９號一樓","陳金省","500000","1080422"
"167","42936733","翔頂企業有限公司","臺南市南區光明里新興路５３７巷３號三樓之３","陳建翔","500000","1080422"
"168","42936749","宜紘資產開發股份有限公司","臺南市中西區光賢里中華西路二段596之2號二樓","陳俊慶","10000000","1080422"
"169","42936754","大恆工程科技有限公司","臺南市北區重興里東豐路409號1樓","杜建國","500000","1080422"
"170","42936760","六九水產行有限公司","臺南市北區元寶里北園街122巷6號1樓","廖百賢","500000","1080423"
"171","42936776","蘭尼斯特有限公司","臺南市永康區塩行里中正南路378號之2","秦俊傑","200000","1080423"
"172","42936781","任意門跨境電商股份有限公司","臺南市北區大港里大興街５０２巷２５號二樓","鄭旭清","300000","1080422"
"173","42936797","慧蓁投資有限公司","臺南市新營區土庫里土庫71之60號","黃馨慧","28000000","1080423"
"174","42936804","旺豪投資有限公司","臺南市新營區土庫里土庫71之60號","蔡龍旺","28000000","1080423"
"175","42936810","群麗水電材料有限公司","臺南市中西區西賢里民權路四段570號三樓","陳竑霖","2000000","1080423"
"176","42936826","朋緯建築開發有限公司","臺南市善化區中山路242號5樓","梁丰瑋","5000000","1080424"
"177","42936831","胖虎物流有限公司","臺南市歸仁區許厝里和平南街33號1樓","戴志哲","5000000","1080424"
"178","42936847","鵲兒喜有限公司","臺南市安定區中榮里許中營30之8號2樓","蔡育宗","2000000","1080425"
"179","42936852","立展有限公司","臺南市北區大道里和緯路一段76號二樓","王恬妮","2000000","1080423"
"180","42936868","七七五七股份有限公司","臺南市永康區尚頂里正南一街207號二樓","汪伯倫","5000000","1080424"
"181","42936874","蘭程實業有限公司","臺南市永康區復華里復國一路525號三樓","胡台蘭","3000000","1080423"
"182","42936889","游魚創意有限公司","臺南市新營區中山路245巷7之2號","陳信宇","10000","1080423"
"183","42936902","樂威運動有限公司","臺南市北區北門里2鄰長榮路五段290號6樓之1","胡世傑","1000000","1080423"
"184","42936918","竑威工程有限公司","臺南市新化區拔里拔林248之3號1樓","楊弦璋","100000","1080424"
"185","42936924","嘉磊國際有限公司","臺南市歸仁區辜厝里中正十街36巷18號1樓","吳昱璁","5000000","1080424"
"186","42936939","寶林文創有限公司","臺南市關廟區東勢里東榮街127巷5弄22號1樓","梁美寶","500000","1080424"
"187","42936945","首璽楓韻有限公司","臺南市東區後甲里中華東路1段199號1樓","黃燕玲","1000000","1080425"
"188","42936950","佳誠實業有限公司","臺南市安平區平通里慶平路539號17樓之16","林琨哲","100000","1080425"
"189","42936966","玖暘工程有限公司","臺南市歸仁區南興里南興街231巷1號2樓","林泓瑞","3000000","1080425"
"190","42936972","欣合興企業股份有限公司","臺南市東區文聖里裕平路8號2樓","蔣富成","2250000","1080425"
"191","42936987","智詠商業有限公司","臺南市北區大豐里大興街３２５巷６０號一樓","游智凱","300000","1080425"
"192","42936993","博森國際文教事業有限公司","臺南市安平區文平里永華二街158號一樓","許婷怡","22780000","1080425"
"193","42937000","愛美美妝有限公司","臺南市東區東門路三段266巷37號二樓","張昭宏","200000","1080425"
"194","42937016","尚順貿易有限公司","臺南市仁德區後壁里民安路二段１８２巷２７號一樓","黃福春","1000000","1080425"
"195","42937022","凱帛國際股份有限公司","臺南市北區賢北里和緯路五段234巷4弄19號","林美卿","4800000","1080425"
"196","42937037","峰典建設有限公司","臺南市東區虎尾里東成街99號一樓","賴亮毅","5000000","1080425"
"197","42937043","芃橙貿易有限公司","臺南市後壁區竹新里竹圍後79號","余倍郡","2000000","1080426"
"198","42937058","艾奈可台灣有限公司","臺南市官田區烏山頭里嘉南1-11號1樓","董洪榮","1000000","1080425"
"199","42937064","脇酩安全工程有限公司","臺南市善化區胡厝里興農路403號1樓","黃翊如","500000","1080429"
"200","42937070","永康汽車有限公司","臺南市新市區大營里大營126之32號","江宸翌","1000000","1080426"
"201","42937085","迪家空間設計有限公司","臺南市東區立德七路17號1樓","黃文正","1000000","1080426"
"202","42937091","利翰建設有限公司","臺南市新化區太平里民權街227號1樓","吳佳芬","20000000","1080429"
"203","42937108","康蘊實業有限公司","臺南市永康區中華西街102號1樓","葉雅藝","131419","1080426"
"204","42937114","順光兆興業有限公司","臺南市仁德區勝利路227號","鄒名卿","10000000","1080426"
"205","42937120","鑫能科技有限公司","臺南市安南區總安街一段123號2樓","張曉凡","1000000","1080426"
"206","42937135","民安貿易有限公司","臺南市中西區三民里1鄰中山路13號","劉錦英","1000000","1080426"
"207","42937141","拾見空間設計有限公司","臺南市北區北華里自強街152號1樓","翁甄伶","200000","1080426"
"208","42937156","英達精密工業有限公司","臺南市永康區安康里中山南路95巷7之3號","郭國印","1000000","1080429"
"209","42937162","上昱纖維有限公司","臺南市南區喜北里喜樹路118巷27號1樓","謝翎甄","2000000","1080429"
"210","42937178","銘光綠能有限公司","臺南市北區力行里開南街213巷6弄25號一樓","侯智銘","500000","1080429"
"211","42937183","惠源企業有限公司","臺南市安南區州南里大聖一街95號2樓","曾永源","1000000","1080429"
"212","42937206","東宥塑膠有限公司","臺南市佳里區鎮山里自由街79巷1號1樓","莊立維","1000000","1080430"
"213","42937212","佩克思國際有限公司","臺南市永康區北灣里大同街１４８號一樓","吳嘉瑜","500000","1080430"
"214","42937228","福悅營造有限公司","臺南市安南區城北路866巷67號","龔桂英","25000000","1080429"
"215","42937233","睿恒股份有限公司","臺南市麻豆區麻口里麻豆口10之2號","蔡忠孝","1000000","1080430"
"216","42937249","泓譯生物科技股份有限公司","臺南市安定區中沙里中崙169號1樓","許軒薰","500000","1080430"
"217","50916247","双人生技股份有限公司","桃園市觀音區草漯里大同二路38號","吳貞慧","2000000","1080401"
"218","50916366","安丞移動應用有限公司","桃園市中壢區仁義里中山東路一段223巷89弄15號4樓","廖偉丞","500000","1080329"
"219","50916387","植樹人股份有限公司","桃園市中壢區延平路500號10樓之3","張小玲","18200000","1080403"
"220","50916393","寶捷自動化系統科技股份有限公司","桃園市蘆竹區長興里南崁路二段142巷17號","倪子鎔","10000000","1080329"
"221","50916470","德營股份有限公司","桃園市桃園區中平路102號4樓之2","辜茂禎","2500000","1080401"
"222","50916485","意鵬電業股份有限公司","桃園市八德區龍友里新生路313巷13號(1樓)","吳國政","500000","1080402"
"223","50916491","無遠弗界商務經貿股份有限公司","桃園市蘆竹區吉祥里中山路17號","黃郁棋","5000000","1080401"
"224","50916507","宣禎實業有限公司","桃園市中壢區忠義里中華路一段901號（1樓）","陳竑睿","300000","1080401"
"225","50916513","全球威粒國際股份有限公司","桃園市八德區大安里興豐路1906巷82弄13衖27號","黃聖威","7000000","1080402"
"226","50916529","德仁設計有限公司","桃園市龜山區文青路163號十六樓之6","傅子鎔","500000","1080401"
"227","50916534","沅宏工程有限公司","桃園市桃園區龍鳳里龍安街126號","簡文昌","800000","1080401"
"228","50916540","傑克運動國際有限公司","桃園市中壢區新明里中山路536號（3樓）","葉俊吾","300000","1080401"
"229","50916555","璐彼寵物用品有限公司","桃園市龜山區迴龍里萬壽路一段161號十五樓之3","李婷婷","10000","1080401"
"230","50916561","禾耀建設有限公司","桃園市桃園區復興路441巷16號(1樓)","林柏翰","5100000","1080401"
"231","50916577","博雅科技股份有限公司","桃園市大園區大園里中山北路100巷8號","徐常榆","200000","1080402"
"232","50916582","桃崧開發顧問股份有限公司","桃園市平鎮區義興里環南路301巷12弄8號（1樓）","劉邦基","500000","1080403"
"233","50916598","禹珈科技有限公司","桃園市中壢區普仁里環中東路890號(1樓)","藍延慶","2000000","1080402"
"234","50916605","宇宙製造股份有限公司","桃園市中壢區幸福里福星七街26之5號(1樓)","曾怡璇","50000","1080403"
"235","50916611","飛翔網路有限公司","桃園市八德區桃鶯路南僑巷12號4樓","梁躍起","100000","1080403"
"236","50916627","人言咖啡有限公司","桃園市平鎮區廣德街238巷37弄21號2樓","張献友","3500000","1080402"
"237","50916632","董董國際有限公司","桃園市桃園區龍山里龍壽街83巷18號","董家瑋","200000","1080402"
"238","50916648","配客嘉股份有限公司","桃園市蘆竹區南崁路一段83號18樓之5","葉德偉","161000","1080403"
"239","50916653","龍嘟國際股份有限公司","桃園市楊梅區金龍里中興路262號","黎志昌","500000","1080403"
"240","50916669","權世紀廣告有限公司","桃園市八德區廣隆里中路南街2號4樓","呂權展","300000","1080402"
"241","50916675","錫旺電子科技有限公司","桃園市蘆竹區南山路一段418號1樓","陳國濱","1000000","1080402"
"242","50916680","福滿盈地產有限公司","桃園市平鎮區復興里20鄰環南路66巷17弄15號(1樓)","盧朝福","500000","1080402"
"243","50916696","永鼎建材有限公司","桃園市中壢區月眉里崇德三路408巷23號（1樓）","楊小平","1000000","1080402"
"244","50916703","悅躍建設有限公司","桃園市桃園區泰山里中山路505號4樓之3","徐嘉鴻","20000000","1080402"
"245","50916719","勝燁有限公司","桃園市桃園區寶安里永安北路460之1號1樓","游智勝","250000","1080402"
"246","50916725","鴻博傳播有限公司","桃園市蘆竹區南興里榮興路30號","褚鳳珠","320000","1080403"
"247","50916730","應福工程有限公司","桃園市八德區永豐里忠勤街18號4樓","陳順隆","360000","1080403"
"248","50916746","台灣紙吸管設備有限公司","桃園市桃園區光興里中山路582之1號10樓","李政芳","300000","1080403"
"249","50916751","明昊室內裝修工程有限公司","桃園市大溪區民權東路27號(1樓)","鍾明行","500000","1080403"
"250","50916767","瑞泓電子有限公司","桃園市平鎮區金星里21鄰興安路39巷13號","何蟬秀","2000000","1080403"
"251","50916773","美佳思科技有限公司","桃園市蘆竹區上竹里大竹路510號(1樓)","徐俊廷","1500000","1080403"
"252","50916788","微豐科技有限公司","桃園市中壢區元化路245之2號3樓","鄭朝夫","1000000","1080403"
"253","50916794","晟宏食品有限公司","桃園市中壢區民權路三段334巷50號(1樓)","胡秀瑋","100000","1080403"
